VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
1072,2004,CHEVROLET,SUBURBAN,2004 Chevrolet Suburban 1500 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2055_st0640_046.jpg,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,405,7,1,2004/CHEVROLET/SUBURBAN/2004 Chevrolet Suburban 1500 4-DR. w_SAB.png
1073,2004,CHEVROLET,TAHOE,2004 Chevrolet Tahoe 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2107_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,3,0.263,0.283,Tip,Not Rated,Optional,No,No,465,5,0,2004/CHEVROLET/TAHOE/2004 Chevrolet Tahoe 4-DR. w_SAB.png
1074,2004,CHEVROLET,TRACKER,2004 Chevrolet Tracker 4-DR.,https://static.nhtsa.gov/images/vehicles/2110_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,15,0,1,2004/CHEVROLET/TRACKER/2004 Chevrolet Tracker 4-DR..png
1075,2004,CHEVROLET,TRAILBLAZER,2004 Chevrolet Trailblazer 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1867_st0640_046.jpg,Not Rated,Not Rated,3,3,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,3,0.191,0.204,No Tip,Not Rated,No,No,No,1367,2,4,2004/CHEVROLET/TRAILBLAZER/2004 Chevrolet Trailblazer 4-DR. w_SAB.png
1077,2004,CHEVROLET,TRAILBLAZER,2004 Chevrolet Trailblazer 4-DR.,https://static.nhtsa.gov/images/vehicles/1867_st0640_046.jpg,Not Rated,Not Rated,3,3,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,3,0.191,0.204,No Tip,Not Rated,No,No,No,1367,2,4,2004/CHEVROLET/TRAILBLAZER/2004 Chevrolet Trailblazer 4-DR..png
1076,2004,CHEVROLET,TRAILBLAZER EXT,2004 Chevrolet Trailblazer EXT 4-DR.,https://static.nhtsa.gov/images/vehicles/2060_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1356,2,4,2004/CHEVROLET/TRAILBLAZER EXT/2004 Chevrolet Trailblazer EXT 4-DR..png
1078,2004,CHEVROLET,VENTURE,2004 Chevrolet Venture w/SAB,https://static.nhtsa.gov/images/vehicles/2035_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,124,5,1,2004/CHEVROLET/VENTURE/2004 Chevrolet Venture w_SAB.png
1079,2004,CHRYSLER,300M,2004 Chrysler 300M 4-DR.,https://static.nhtsa.gov/images/vehicles/2076_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.105, ,Not Rated,No,No,No,71,2,0,2004/CHRYSLER/300M/2004 Chrysler 300M 4-DR..png
1080,2004,CHRYSLER,CONCORDE,2004 Chrysler Concorde 4-DR.,https://static.nhtsa.gov/images/vehicles/1740_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.101, ,Not Rated,No,No,No,41,1,0,2004/CHRYSLER/CONCORDE/2004 Chrysler Concorde 4-DR..png
1081,2004,CHRYSLER,CONCORDE LTD.,2004 Chrysler Concorde Ltd. 4-DR.,https://static.nhtsa.gov/images/vehicles/1740_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,41,1,0,2004/CHRYSLER/CONCORDE LTD./2004 Chrysler Concorde Ltd. 4-DR..png
1004,2004,CHRYSLER,CROSSFIRE,2004 Chrysler Crossfire 2-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1824_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,109,0,0,2004/CHRYSLER/CROSSFIRE/2004 Chrysler Crossfire 2-DR. w_SAB.png
1005,2004,CHRYSLER,PACIFICA,2004 Chrysler Pacifica 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1761_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,4,0.13,0.14,No Tip,Not Rated,No,No,No,896,2,3,2004/CHRYSLER/PACIFICA/2004 Chrysler Pacifica 4-DR. w_SAB.png
1082,2004,CHRYSLER,PT CRUISER,2004 Chrysler PT Cruiser 4-DR.,https://static.nhtsa.gov/images/vehicles/2028_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,216,3,1,2004/CHRYSLER/PT CRUISER/2004 Chrysler PT Cruiser 4-DR..png
1083,2004,CHRYSLER,PT CRUISER W/SAB,2004 Chrysler PT Cruiser 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2028_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,216,3,1,2004/CHRYSLER/PT CRUISER W/SAB/2004 Chrysler PT Cruiser 4-DR. w_SAB.png
1084,2004,CHRYSLER,SEBRING,2004 Chrysler Sebring Convertible,https://static.nhtsa.gov/images/vehicles/1883_st0640_046.jpg,Not Rated,Not Rated,3,3,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.09, ,Not Rated,No,No,No,291,8,0,2004/CHRYSLER/SEBRING/2004 Chrysler Sebring Convertible.png
1085,2004,CHRYSLER,SEBRING,2004 Chrysler Sebring 4-DR.,https://static.nhtsa.gov/images/vehicles/2027_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.093, ,Not Rated,No,No,No,291,8,0,2004/CHRYSLER/SEBRING/2004 Chrysler Sebring 4-DR..png
1101,2004,CHRYSLER,SEBRING,2004 Chrysler Sebring 2-DR.,https://static.nhtsa.gov/images/vehicles/1883_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,3,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.103, ,Not Rated,No,No,No,291,8,0,2004/CHRYSLER/SEBRING/2004 Chrysler Sebring 2-DR..png
1086,2004,CHRYSLER,TOWN & COUNTRY,2004 Chrysler Town & Country LWB,https://static.nhtsa.gov/images/vehicles/2069_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,167,6,1,2004/CHRYSLER/TOWN & COUNTRY/2004 Chrysler Town & Country LWB.png
1087,2004,CHRYSLER,TOWN & COUNTRY,2004 Chrysler Town & Country LWB w/SAB,https://static.nhtsa.gov/images/vehicles/2069_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,167,6,1,2004/CHRYSLER/TOWN & COUNTRY/2004 Chrysler Town & Country LWB w_SAB.png
1088,2004,CHRYSLER,TOWN & COUNTRY,2004 Chrysler Town & Country SWB,https://static.nhtsa.gov/images/vehicles/2069_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,167,6,1,2004/CHRYSLER/TOWN & COUNTRY/2004 Chrysler Town & Country SWB.png
1089,2004,DODGE,CARAVAN,2004 Dodge Caravan,https://static.nhtsa.gov/images/vehicles/2079_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,64,8,1,2004/DODGE/CARAVAN/2004 Dodge Caravan.png
1090,2004,DODGE,DAKOTA,2004 Dodge Dakota 4-DR. Cab,https://static.nhtsa.gov/images/vehicles/2042_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,206,5,0,2004/DODGE/DAKOTA/2004 Dodge Dakota 4-DR. Cab.png
1091,2004,DODGE,DAKOTA,2004 Dodge Dakota Extended Cab,https://static.nhtsa.gov/images/vehicles/2042_st0640_046.jpg,Not Rated,Not Rated,3,5,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,206,5,0,2004/DODGE/DAKOTA/2004 Dodge Dakota Extended Cab.png
1092,2004,DODGE,DURANGO,2004 Dodge Durango 4-DR.,https://static.nhtsa.gov/images/vehicles/2026_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,3,0.191,0.212,No Tip,Not Rated,No,No,No,1114,9,9,2004/DODGE/DURANGO/2004 Dodge Durango 4-DR..png
1093,2004,DODGE,GRAND CARAVAN,2004 Dodge Grand Caravan,https://static.nhtsa.gov/images/vehicles/2078_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,116,3,1,2004/DODGE/GRAND CARAVAN/2004 Dodge Grand Caravan.png
1094,2004,DODGE,GRAND CARAVAN,2004 Dodge Grand Caravan w/SAB,https://static.nhtsa.gov/images/vehicles/2078_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,116,3,1,2004/DODGE/GRAND CARAVAN/2004 Dodge Grand Caravan w_SAB.png
1095,2004,DODGE,INTREPID,2004 Dodge Intrepid 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.101, ,Not Rated,No,No,No,129,2,0,2004/DODGE/INTREPID/2004 Dodge Intrepid 4-DR..png
1096,2004,DODGE,NEON,2004 Dodge Neon 4-DR.,https://static.nhtsa.gov/images/vehicles/1513_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.109, ,Not Rated,No,No,No,94,5,0,2004/DODGE/NEON/2004 Dodge Neon 4-DR..png
1097,2004,DODGE,RAM,2004 Dodge Ram 1500 Regular Cab,https://static.nhtsa.gov/images/vehicles/1878_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1141,15,6,2004/DODGE/RAM/2004 Dodge Ram 1500 Regular Cab.png
1098,2004,DODGE,RAM,2004 Dodge Ram 1500 4-DR.,https://static.nhtsa.gov/images/vehicles/1877_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1141,15,6,2004/DODGE/RAM/2004 Dodge Ram 1500 4-DR..png
1099,2004,DODGE,STRATUS,2004 Dodge Stratus 4-DR,https://static.nhtsa.gov/images/vehicles/2036_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.093, ,Not Rated,No,No,No,143,7,0,2004/DODGE/STRATUS/2004 Dodge Stratus 4-DR.png
1100,2004,DODGE,STRATUS,2004 Dodge Stratus 2-DR,https://static.nhtsa.gov/images/vehicles/1753_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,3,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.103, ,Not Rated,No,No,No,147,7,0,2004/DODGE/STRATUS/2004 Dodge Stratus 2-DR.png
1102,2004,DODGE,VIPER,2004 Dodge Viper 2-DR.,https://static.nhtsa.gov/images/vehicles/2182_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,9,2,1,2004/DODGE/VIPER/2004 Dodge Viper 2-DR..png
1103,2004,FORD,CROWN VICTORIA,2004 Ford Crown Victoria 4-DR.,https://static.nhtsa.gov/images/vehicles/1131_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.09, ,Not Rated,No,No,No,137,3,6,2004/FORD/CROWN VICTORIA/2004 Ford Crown Victoria 4-DR..png
1104,2004,FORD,CROWN VICTORIA,2004 Ford Crown Victoria 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1131_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.09, ,Not Rated,No,No,No,137,3,6,2004/FORD/CROWN VICTORIA/2004 Ford Crown Victoria 4-DR. w_SAB.png
1105,2004,FORD,ECONOLINE,2004 Ford Econoline,https://static.nhtsa.gov/images/vehicles/1710_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,114,23,3,2004/FORD/ECONOLINE/2004 Ford Econoline.png
1106,2004,FORD,ESCAPE,2004 Ford Escape 4-DR.,https://static.nhtsa.gov/images/vehicles/2082_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,498,8,6,2004/FORD/ESCAPE/2004 Ford Escape 4-DR..png
1107,2004,FORD,EXPEDITION,2004 Ford Expedition 4-DR.,,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,295,4,2,2004/FORD/EXPEDITION/2004 Ford Expedition 4-DR..png
1108,2004,FORD,EXPLORER,2004 Ford Explorer 4-DR.,https://static.nhtsa.gov/images/vehicles/2153_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,3,3,0.228,0.283,No Tip,Not Rated,Optional,No,No,1408,5,4,2004/FORD/EXPLORER/2004 Ford Explorer 4-DR..png
1109,2004,FORD,EXPLORER SPORT TRAC,2004 Ford Explorer Sport Trac,https://static.nhtsa.gov/images/vehicles/2201_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,2,0.279,0.348,No Tip,Not Rated,No,No,No,1408,5,4,2004/FORD/EXPLORER SPORT TRAC/2004 Ford Explorer Sport Trac.png
1111,2004,FORD,F-150,2004 Ford F-150 Supercab,https://static.nhtsa.gov/images/vehicles/2152_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,4,0.198,0.174,No Tip,Not Rated,No,No,No,2028,16,4,2004/FORD/F-150/2004 Ford F-150 Supercab.png
1113,2004,FORD,F-150,2004 Ford F-150 Regular Cab,https://static.nhtsa.gov/images/vehicles/2127_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,4,0.198,0.174,No Tip,Not Rated,No,No,No,2028,16,4,2004/FORD/F-150/2004 Ford F-150 Regular Cab.png
1115,2004,FORD,F-150,2004 Ford F-150 Super Crew 4-DR.,https://static.nhtsa.gov/images/vehicles/2152_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,2028,16,4,2004/FORD/F-150/2004 Ford F-150 Super Crew 4-DR..png
1110,2004,FORD,F-150 HERITAGE,2004 Ford F-150 Heritage Supercab,https://static.nhtsa.gov/images/vehicles/2152_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,2028,16,4,2004/FORD/F-150 HERITAGE/2004 Ford F-150 Heritage Supercab.png
1112,2004,FORD,F-150 HERITAGE,2004 Ford F-150 Heritage Regular Cab,https://static.nhtsa.gov/images/vehicles/2127_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,2028,16,4,2004/FORD/F-150 HERITAGE/2004 Ford F-150 Heritage Regular Cab.png
1114,2004,FORD,F-150 HERITAGE,2004 Ford F-150 Heritage SVT Regular Cab,https://static.nhtsa.gov/images/vehicles/2127_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,2028,16,4,2004/FORD/F-150 HERITAGE/2004 Ford F-150 Heritage SVT Regular Cab.png
1116,2004,FORD,FOCUS,2004 Ford Focus 4-DR.,https://static.nhtsa.gov/images/vehicles/0797_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.13, ,Not Rated,Optional,No,No,386,6,1,2004/FORD/FOCUS/2004 Ford Focus 4-DR..png
1117,2004,FORD,FOCUS,2004 Ford Focus 4-DR. Wagon,https://static.nhtsa.gov/images/vehicles/0797_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.14, ,Not Rated,Optional,No,No,386,6,1,2004/FORD/FOCUS/2004 Ford Focus 4-DR. Wagon.png
1118,2004,FORD,FOCUS,2004 Ford Focus 2-DR. HB,https://static.nhtsa.gov/images/vehicles/1147_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,1,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.14, ,Not Rated,Optional,No,No,386,6,1,2004/FORD/FOCUS/2004 Ford Focus 2-DR. HB.png
1126,2004,FORD,FREESTAR,2004 Ford Freestar,https://static.nhtsa.gov/images/vehicles/2051_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.147, ,Not Rated,Optional,No,No,1225,6,8,2004/FORD/FREESTAR/2004 Ford Freestar.png
1119,2004,FORD,MUSTANG,2004 Ford Mustang 2-DR.,https://static.nhtsa.gov/images/vehicles/1840_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.101, ,Not Rated,No,No,No,129,6,3,2004/FORD/MUSTANG/2004 Ford Mustang 2-DR..png
1120,2004,FORD,MUSTANG,2004 Ford Mustang Convertible,https://static.nhtsa.gov/images/vehicles/1717_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,2,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,129,6,3,2004/FORD/MUSTANG/2004 Ford Mustang Convertible.png
1121,2004,FORD,RANGER,2004 Ford Ranger Supercab,https://static.nhtsa.gov/images/vehicles/1872_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,400,12,3,2004/FORD/RANGER/2004 Ford Ranger Supercab.png
1122,2004,FORD,RANGER,2004 Ford Ranger Regular Cab,https://static.nhtsa.gov/images/vehicles/1872_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,400,12,3,2004/FORD/RANGER/2004 Ford Ranger Regular Cab.png
1123,2004,FORD,TAURUS,2004 Ford Taurus 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1526_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.105, ,Not Rated,No,No,No,374,2,2,2004/FORD/TAURUS/2004 Ford Taurus 4-DR. w_SAB.png
1124,2004,FORD,TAURUS,2004 Ford Taurus 4-DR. Wagon,https://static.nhtsa.gov/images/vehicles/1692_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.116, ,Not Rated,No,No,No,374,2,2,2004/FORD/TAURUS/2004 Ford Taurus 4-DR. Wagon.png
1125,2004,FORD,TAURUS,2004 Ford Taurus 4-DR.,https://static.nhtsa.gov/images/vehicles/1526_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.105, ,Not Rated,No,No,No,374,2,2,2004/FORD/TAURUS/2004 Ford Taurus 4-DR..png
1128,2004,FORD,THUNDERBIRD,2004 Ford Thunderbird 2-DR Convertible w/SAB,https://static.nhtsa.gov/images/vehicles/0754_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.09, ,Not Rated,No,No,No,34,1,0,2004/FORD/THUNDERBIRD/2004 Ford Thunderbird 2-DR Convertible w_SAB.png
1060,2004,GMC,CANYON,2004 GMC Canyon Crew Cab,https://static.nhtsa.gov/images/vehicles/1791_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,80,3,2,2004/GMC/CANYON/2004 GMC Canyon Crew Cab.png
1129,2004,GMC,ENVOY,2004 GMC Envoy 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1377_st0640_046.jpg,Not Rated,Not Rated,3,3,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,3,0.191,0.204,No Tip,Not Rated,No,No,No,373,2,4,2004/GMC/ENVOY/2004 GMC Envoy 4-DR. w_SAB.png
1130,2004,GMC,ENVOY,2004 GMC Envoy 4-DR.,https://static.nhtsa.gov/images/vehicles/1377_st0640_046.jpg,Not Rated,Not Rated,3,3,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,3,0.191,0.204,No Tip,Not Rated,No,No,No,373,2,4,2004/GMC/ENVOY/2004 GMC Envoy 4-DR..png
1133,2004,GMC,ENVOY XL,2004 GMC Envoy XL 4-DR.,https://static.nhtsa.gov/images/vehicles/2138_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,717,3,4,2004/GMC/ENVOY XL/2004 GMC Envoy XL 4-DR..png
1134,2004,GMC,ENVOY XUV,2004 GMC Envoy XUV 4-DR.,https://static.nhtsa.gov/images/vehicles/1799_st0640_046.jpg,Not Rated,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,717,3,4,2004/GMC/ENVOY XUV/2004 GMC Envoy XUV 4-DR..png
1135,2004,GMC,SAFARI,2004 GMC Safari,https://static.nhtsa.gov/images/vehicles/1676_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,6,2,0,2004/GMC/SAFARI/2004 GMC Safari.png
1136,2004,GMC,SAVANA,2004 GMC Savana Van,https://static.nhtsa.gov/images/vehicles/1756_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,18,8,0,2004/GMC/SAVANA/2004 GMC Savana Van.png
1983,2004,GMC,SAVANA 3500 15 PASSENGER,2004 GMC Savana 3500 15 Passenger Van,https://static.nhtsa.gov/images/vehicles/1756_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,0,0.279, ,Not Rated,Standard,No,No,12,8,0,2004/GMC/SAVANA 3500 15 PASSENGER/2004 GMC Savana 3500 15 Passenger Van.png
1137,2004,GMC,SIERRA,2004 GMC Sierra Crew Cab,https://static.nhtsa.gov/images/vehicles/1720_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,4,0.185,0.159,No Tip,Not Rated,No,No,No,581,16,0,2004/GMC/SIERRA/2004 GMC Sierra Crew Cab.png
1138,2004,GMC,SIERRA,2004 GMC Sierra Extended Cab,https://static.nhtsa.gov/images/vehicles/1720_st0640_046.jpg,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,4,0.185,0.159,No Tip,Not Rated,No,No,No,581,16,0,2004/GMC/SIERRA/2004 GMC Sierra Extended Cab.png
1139,2004,GMC,SIERRA,2004 GMC Sierra Regular Cab,https://static.nhtsa.gov/images/vehicles/1733_st0640_046.jpg,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,4,0.185,0.159,No Tip,Not Rated,No,No,No,581,16,0,2004/GMC/SIERRA/2004 GMC Sierra Regular Cab.png
1140,2004,GMC,SONOMA,2004 GMC Sonoma Crew Cab,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1,1,1,2004/GMC/SONOMA/2004 GMC Sonoma Crew Cab.png
1141,2004,GMC,YUKON,2004 GMC Yukon 4-DR.,https://static.nhtsa.gov/images/vehicles/2121_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,3,0.263,0.283,Tip,Not Rated,Optional,No,No,442,6,0,2004/GMC/YUKON/2004 GMC Yukon 4-DR..png
