ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
880662,"General Motors, LLC",0,0,0,0,07/31/1999,02/15/2001,2GDGC24W4C1,TIRES,"AFTER MARKET BIG O TIRE BIG TRAK  RADIAL 235/85R16, SIZE DOT#: ANOR MJN 457 .   TREAD ON  RIGHT REAR TIRE SEPARATED AT HIGHWAY SPEEDS.  AIR REMANED IN  TIRE.  MANUFACTURER HAS BEEN NOTIFIED.  *AK   *SLC",GMC,SIERRA
830841,Harley-Davidson Motor Company,0,0,0,0,10/01/1998,11/16/1998,,"ENGINE AND ENGINE COOLING,ELECTRICAL SYSTEM",WHEN DRIVING AT ANY TIME THE VEHICLE WILL CUT OFF  WITHOUT ANY PRIOR  WARNING.  WHEN TURNING THE SWITCH SOMETIMES EVEYTHING WILL LOCK UP AND MAKE A LOUD NOISE. *AK,HARLEY-DAVIDSON,ELECTRA GLIDE
10101803,Harley-Davidson Motor Company,0,0,0,0,05/31/2004,11/30/2004,1HD1BCKCY01,POWER TRAIN,"OWNER OF HARLEY DAVIDSON MOTORCYCLE  MODEL YEAR 1982  DEFECTIVE TRANSMISSION.   *BF   THE CONSUMER WAS INFORMED THAT THE DEALER WAS NOT ABLE TO PERFORM RECALL REPAIRS BECAUSE THEY DID NOT HAVE THE TOOLS, REFERENCE MATERIAL, AND/OR THE MECHANICS.   *SC",HARLEY-DAVIDSON,HARLEY DAVIDSON
480783,Honda (American Honda Motor Co.),0,0,0,0,05/27/1995,05/27/1995,,POWER TRAIN,"THROW-OUT BEARING FAILED TWICE, RENDERING VEHICLE IMMOBILE.  *AW",HONDA,ACCORD
487650,Honda (American Honda Motor Co.),0,0,0,0,11/03/1995,11/03/1995,JHMSZ3422CC,"FUEL SYSTEM, GASOLINE","WHEN GAS TANK IS FILLED, ODOR OF GASOLINE IS PREVALENT IN GARAGE. *SD",HONDA,ACCORD
504296,Honda (American Honda Motor Co.),0,0,0,0,04/21/1996,05/15/1996,,"SERVICE BRAKES, HYDRAULIC","MASTER CYLINDER LEAKED, CAUSING BRAKE FAILURE. (OHIO STATE POLICE REPORT) *DSH",HONDA,ACCORD
514196,Honda (American Honda Motor Co.),0,0,0,0,,01/27/1997,,"FUEL SYSTEM, GASOLINE",WATER LEAK INTO TRUCK FROM WHERE THE FUEL FILLER PIPE MOUNTS TO THE WHEEL WELL.  PROBLEM NOT FIXED AS PART OF RECALL INVOLVING THE FUEL FILLER PIPE.,HONDA,ACCORD
710004,Honda (American Honda Motor Co.),0,0,0,0,,08/15/1999,JHMSZ5330CC,SEAT BELTS,THE SEATBELTS SIMPLY DON'T FIT ACROSS MY BODY WITHOUT CHOKING ME AND ARE VERY DIFFICULT TO SNAP INTO POSITION AND I AM MY HUSBAND ARE NOT LARGE PEOPLE.,HONDA,ACCORD
722346,Honda (American Honda Motor Co.),0,0,0,0,,05/06/2000,JHMSZ5423CC,ELECTRICAL SYSTEM,"I CONTACTED THE LOCAL HONDA DEALER ABOUT SAID PART AS IT IS UNDER RECALL, HOWEVER HE STATED THAT I WOULD HAVE TO PAY TO HAVE IT REPLACED. NO SAFETY DEFECT LISTED IN THE SUMMARY.  *AK",HONDA,ACCORD
835921,Honda (American Honda Motor Co.),1,0,0,0,03/16/1999,04/06/1999,JHMSZ3427CC,VEHICLE SPEED CONTROL,"WHILE DRIVING AND PULLING INTO THE DRIVEWAY AT 5 MPH, VEHICLE  SUDDENLY ACCELERATED AND WENT INSIDE OF A HOUSE. DEALER CONTACTED AND WAS NOT AWARE OF THE PROBLEM.    *AK",HONDA,ACCORD
841504,Honda (American Honda Motor Co.),0,0,0,0,06/29/1999,06/30/1999,,"ENGINE AND ENGINE COOLING,UNKNOWN OR OTHER","WHILE DRIVING AT 45 MPH ENGINE CHECK LIGHT CAME ON AND  CONSUMER TURNED  VEHICLE OFF, AND THE VEHICLE WOULDN'T START BACK UP.  *AK",HONDA,ACCORD
845288,Honda (American Honda Motor Co.),0,0,0,0,,08/18/1999,JHMSZ5330CC,SEAT BELTS,"BOTH DRIVER'S SIDE AND PASSENGER'S SIDE SHOULDER BELTS ARE TOO SHORT, CAUSING THE SHOULDER BELTS TO FIT VERY TIGHTLY.  SHOULDER PORTION IS UNCOMFORTABLE AND IMPOSSIBLE TO WEAR.  CONSUMER HAS CONTACTED THE DEALER, DEALER HAS YET TO REPLACE PARTS.   *AK",HONDA,ACCORD
966482,Honda (American Honda Motor Co.),0,0,0,0,06/01/1995,06/08/1995,JHMSZ5338CC,STRUCTURE,THE REAR FRAME OVER THE WHEEL HAS RUSTED CAN'T PASS INSPECTION .  TT,HONDA,ACCORD
507482,Honda (American Honda Motor Co.),1,0,0,0,07/30/1996,08/14/1996,,STEERING,"STEERING FAILED, CAUSING ACCIDENT. (OHIO STATE POLICE REPORT)",HONDA,CIVIC
514019,Honda (American Honda Motor Co.),0,0,0,0,11/17/1995,01/28/1997,,SUSPENSION,"REAR AXLE BROKE, CAUSING LOSS OF CONTROL.( NEW JERSEY STATE POLICE REPORT)",HONDA,HONDA
10227049,Honda (American Honda Motor Co.),0,0,0,0,04/08/2007,05/08/2008,,TIRES,"TL*THE CONTACT OWNS A 1982 HONDA TOURING MOTORCYCLE.  THE VEHICLE HAS CS HIGH DASH MAX TIRES, SIZE 140/19/R16 (NA).  WHILE INSPECTING THE VEHICLE, THE CONTACT NOTICED THAT THE EXTERIOR SIDEWALL WAS CRACKED ON BOTH TIRES.  HE CHECKED THE TIRE PRESSURE AND TREAD AND CONCLUDED THAT BOTH WERE NORMAL.  HE STILL HAS POSSESSION OF THE TIRES.  THE MANUFACTURER DID NOT PROVIDE ANY ASSISTANCE.  THE VIN WAS UNKNOWN.  THE FAILURE AND CURRENT MILEAGES WERE 647.",HONDA,TOURING
10227765,"Jaguar Cars, Ltd.",0,0,0,0,03/15/2008,05/14/2008,SAJNV5847CC,"FUEL SYSTEM, GASOLINE","TL*THE CONTACT OWNS A 1982 JAGUAR XJS.  THE VEHICLE IS PERMEATING FUMES AND RUNS POORLY DUE TO THE LOSS OF FUEL.  A SPECIALIST STATED THAT THE FUEL TANK WAS DAMAGED AND LEAKING, AND THE VEHICLE WAS UNSAFE TO DRIVE.  THE FOLLOWING NHTSA CAMPAIGN ID NUMBERS WERE REFERENCED:  81V134000, 85V087000 AND 83V135000 (FUEL SYSTEM, GASOLINE:FUEL INJECTION SYSTEM:FUEL RAIL), 82V022000 (FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP), 90V035000 (VEHICLE SPEED CONTROL), AND 90V123000 (FUEL SYSTEM, GASOLINE:STORAGE:TANK ASSEMBLY).  THE CURRENT MILEAGE WAS 70,000 AND FAILURE MILEAGE WAS 69,000.  UPDATED 06/09/08 *BF",JAGUAR,XJS
806021,"Chrysler (FCA US, LLC)",0,0,0,0,12/06/1996,12/09/1996,1JCNE15N8CT,VEHICLE SPEED CONTROL,"LEFT VEHICLE RUNNING IN PARK, WENT INTO POST OFFICE, RETURNED TO VEHICLE, IT WAS ACROSS THE ROAD IN CHURCH YARD, VEHICLE WAS STILL RUNNING AND IN PARK, DID NOT HIT ANYTHING.  *AK *JB",JEEP,WAGONEER
548812,"Kawasaki Motors Corp., U.S.A.",0,0,1,0,08/04/1999,10/01/1999,JKAKZOM17CA,ENGINE AND ENGINE COOLING,"TIMING CHAIN BROKE CAUSING WHEEL LOCK UP AND LOSS OF CONTROL/SKIDDING OF MOTORCYCLE, RESULTED IN ACCIDENT AND INJURY (OHIO TRAFFIC CRASH REPORT). MJS",KAWASAKI,CSR750
978346,Ford Motor Company,0,0,0,0,,01/26/1996,,SUSPENSION,WHILE DRIVING ON MAJOR HIGHWAY THE CONTROL ARM PULLED LOOSE FROM THE BALL JOINTS- NO SERIOUS INJURIES.  TT,LINCOLN,CONTINENTAL
850890,Ford Motor Company,0,0,0,0,,11/22/1999,1MRBP96F1CY,ENGINE AND ENGINE COOLING,WHILE DRIVING  ENGINE CUTS OFF WITHOUT WARNING. DEALER SAYS IT'S NORMAL. CAN'T DUPLICATE THE PROBLEM.  *AK,LINCOLN,MARK VI
895232,Ford Motor Company,0,0,0,0,06/18/2001,08/27/2001,1LNBP994F5C,ENGINE AND ENGINE COOLING,"VEHICLE WOULD STALLS WHEN SLOWING DOWN TO A STOP ONLY DURING  HOT WEATHER CONDITION OF 100 DEGREE OR MORE.  VEHICLE BEEN  TO DEALER SHOP, AND DEALER WAS  UNABLE TO LOCATE  CAUSE. FEEL FREE TO PROVIDE ANY FURTHER INFORMATION.*AK",LINCOLN,TOWN CAR
959470,Ford Motor Company,0,0,0,0,07/05/1990,02/02/1995,1LNBP94F1CY,ELECTRICAL SYSTEM,"PURCHASED USED CAR, WAS NOT INFORMED BY DEALER OF ALTERNATOR FAILURE.  *AK",LINCOLN,TOWN CAR
484123,"Mack Trucks, Inc.",1,0,0,0,09/21/1995,09/21/1995,,STRUCTURE,"TILT CAB SEPARATED FROM CHASIS, RESULTING IN LOSS OF CONTROL/ACCIDENT.   *AK",MACK,MACK
966048,Mazda North American Operations,0,0,0,0,05/30/1985,05/30/1995,,VISIBILITY,INTERIOR WINDSHIELD BUBBLED DUE TO IMPROPER INSTALLATION.  TT,MAZDA,GLC
968382,Mazda North American Operations,0,0,0,0,07/03/1995,07/07/1995,,ENGINE AND ENGINE COOLING,"CRANKSHAFT HAS BROKEN, VEHICLE SEIZED WHILE DRIVING.  *AK",MAZDA,GLC
973171,Mazda North American Operations,0,0,0,0,10/10/1995,10/10/1995,JM1BD5210C0,SEATS,"WHILE GETTING IN DRIVERS SEAT, SEAT BACK BROKE.  TT",MAZDA,GLC
516664,Mazda North American Operations,0,0,0,0,03/04/1997,04/22/1997,JM1FB3318C0,WHEELS,"WHEEL FELL OFF, CAUSING ACCIDENT. (NEW JERSEY STATE POLICE REPORT)",MAZDA,RX7
10283678,Mazda North American Operations,0,0,0,0,05/20/1993,09/11/2009,JM1FB331XC0,STEERING,"TL*THE CONTACT OWNS A 1982 MAZDA RX7. THE CONTACT STATED THAT WHILE DRIVING 40 MPH SHE LOST THE ABILITY TO STEER THE VEHICLE. THE LOSS OF STEERING CONTROL COULD CAUSE A CRASH. A TECHNICIAN STATED THAT THE VEHICLE IDENTIFICATION NUMBER WAS EXCLUDED FROM RECALL# 85V108000, STEERING; THEREFORE, SHE WAS INELIGIBLE FOR A FREE REMEDY. THE VEHICLE HAS NOT BEEN REPAIRED. THE FAILURE AND CURRENT MILEAGES WERE 75,742.",MAZDA,RX7
551004,"Mercedes-Benz USA, LLC",0,0,0,0,07/24/1999,02/15/2000,WDBAB33A4CB,ELECTRICAL SYSTEM,ENGINE DOES NOT CRANK AT TIMES DUE TO STARTER MOTOR FAILURE. YH,MERCEDES BENZ,300
469522,"Mercedes-Benz USA, LLC",0,0,0,0,08/05/1994,08/05/1994,WDBBA45A5CB,ENGINE AND ENGINE COOLING,SINGLE TIMING CHAIN BROKE CAUSING HOLE IN ALUMINUM VALVE COVER.   *TW,MERCEDES BENZ,380
8016871,"Mercedes-Benz USA, LLC",0,1,0,0,07/27/2002,08/21/2002,WDB12602212,ELECTRICAL SYSTEM,WHEN VEHICLE WAS PARKED  VEHICLE CAUGHT ON FIRE  UNDER THE HOOD. DEALER NOTIFIED.*AK,MERCEDES BENZ,380
10168980,"Mercedes-Benz USA, LLC",0,0,0,0,09/20/2006,09/22/2006,WDBBA45A6CB,SUSPENSION,"MY MB 380 SL HAD A LEFT FRONT SUSPENSION FAILURE AS I WAS ENTERING MY GARAGE. ON THE INTERNET I FOUND ""KEITH MARTINS SPORTS CAR MARKET"" THAT EXPLAINED MERCEDES HAS A STANDING RECALL CAMPAIGN FOR CRACKS IN THE FRONT SUSPENSION LOWER CONTROL ARM MOUNTING POINTS AND THAT ANY MB DEALER CAN TELL IF IT HAS BEEN PERFORMED AND UPDATED. MINE IS NOT ONLY CRACKED BUT BROKEN ALL THE WAY SO THAT THE WHEEL IS NOT SUPPORTED. IT COULD HAVE CAUSED A DEADLY ACCIDENT HAD IT HAPPENED ON THE FREEWAY. BARIER MOTORS AND PHIL SMART MOTORS IN BELLEVUE AND SEATTLE REFUSE TO DO THE REPAIR FOR FREE AND SAY THERE IS NO RECALL. A LOCAL REPAIR SHOP IN SEATTLE SAYS THIS DESIGN ERROR HAS BEEN A PROBLEM SINCE THE 380 SL WAS DESIGNED. I HAVE TRIED TO GET AN ANSWER FROM THE MERCEDES COMPANY AND HAVE RECEIVED NOTHING. PLEASE HELP.   *NM",MERCEDES BENZ,380
964977,Ford Motor Company,0,0,0,0,05/05/1995,05/08/1995,1MEBP88F5CZ,STRUCTURE,"BODY PROBLEMS, PAINT IS FADING AND CHIPPING OFF.  *AK",MERCURY,COLONY PARK
557920,Ford Motor Company,0,0,0,0,08/20/2000,11/07/2000,,ELECTRICAL SYSTEM,IGNITION MODULE FAILED CAUSING VEHICLE TO STALL.  NLM,MERCURY,COUGAR
975157,Ford Motor Company,0,1,0,0,11/01/1995,11/20/1995,,SEATS,WHEN DRIVING THE REAR PASSENGER SIDE SEAT STARTED TO SMOKE .  TT,MERCURY,COUGAR
522220,Ford Motor Company,0,0,0,0,,09/13/1997,,ENGINE AND ENGINE COOLING,"VEHICLE STALLS CONTINUOUSLY, CAUSING LOSS OF VEHICLE CONTROL.",MERCURY,GRAND MARQUIS
524283,Ford Motor Company,0,0,0,0,06/05/1991,11/04/1997,1MEBP84F4CZ,VEHICLE SPEED CONTROL,"IDLE SPEED CONTROL SWITCH/VALVE NEEDS REPLACING, CAUSING ROUGH IDLE.",MERCURY,GRAND MARQUIS
536479,Ford Motor Company,0,0,0,0,,08/24/1998,,ENGINE AND ENGINE COOLING,VEHICLE CONTINUALLY STALLING.,MERCURY,GRAND MARQUIS
483674,Ford Motor Company,0,0,0,0,08/01/1995,09/01/1995,1MEBP6526CT,STRUCTURE,"REAR STRUT UNIBODY TOP SUPPOTS RUSTED, CAUSING REAR WHEELS TO FALL INWARD INTO CAR, DISABLING VEHICLE.   *AK",MERCURY,LYNX
504192,Ford Motor Company,0,0,0,0,05/09/1996,05/09/1996,1MEBB6525CW,ELECTRICAL SYSTEM,IGNITION SWITCH SMOKED. *SD,MERCURY,LYNX
984551,Ford Motor Company,0,0,0,0,,05/16/1996,1MEBPG525CW,ELECTRICAL SYSTEM,UPON TURNING ON IGNITION SMOKE STARTED COMING UP FROM UNDER STEERING COLUMN.  *AK,MERCURY,LYNX
963704,Ford Motor Company,0,0,0,0,04/09/1994,04/13/1995,,POWER TRAIN,ASK FOR STATION 52. SHAVINGS LEFT IN TRANSMISSION GEARS VEHICLE LOSSES POWER DUE TO POOR DESIGN.  TT,MERCURY,ZEPHYR
10089804,Moto Guzzi North America,0,0,0,0,07/02/2004,11/09/2004,ZGUKDBKD32M,POWER TRAIN,"WHILE DRIVING THE MOTORCYCLE THERE WAS A NOISE.  AFTER A WHILE  CONSUMER DECIDED TO EXAMINE THE MOTORCYCLE.  THE REAR WHEEL WAS WOBBLY.  AFTER REMOVING THE WHEEL IT WAS DISCOVERED THE HUB WAS MADE IN TWO SEPARATE PARTS.  *AK   THERE WAS AN UNUSUAL CLICKING WHILE APPLYING THE BRAKES, THE BOLTS HOLDING THE TWO HALVES OF THE HUB TOGETHER WERE AT FAULT.  OF THE SIX BOLTS, FOUR WERE BROKEN AND TWO STRETCHED.  THE DESIGN OF THE HUBS WERE UNSAFE.  *SC",MOTO GUZZI,CALIFORNIA STONE
971035,"Nissan North America, Inc.",0,0,0,0,08/25/1995,08/25/1995,JN1PB01S2C9,POWER TRAIN,AUTO CAN BE SHIFTED INTO GEAR W/O IGNITION TURNED ON.  TT,NISSAN,210
518422,"Nissan North America, Inc.",0,0,0,0,,06/12/1997,JN1HZ04S2CX,STRUCTURE,"FRAME RAILS RUSTED THROUGH, CAUSING FRONT BUMPER TO FALL OFF.",NISSAN,280Z
541921,"Nissan North America, Inc.",0,0,0,0,07/01/1997,08/07/1997,,SEAT BELTS,SEAT BELT MOUNT PULLED LOOSE FROM RUSTED ATTACHMENT ON FLOOR.,NISSAN,280Z
986933,"Nissan North America, Inc.",0,0,0,0,07/01/1996,07/16/1996,4N1HVC1S1CT,ENGINE AND ENGINE COOLING,"FUEL INJECTION SYSTEM: FUEL IS LEAKING FROM TWO FUEL INJECTOR ONTO THE ENGINE COMPARTMENT, CAMPAIGN #95I006000.  *AK",NISSAN,DATSUN
987020,"Nissan North America, Inc.",0,1,0,0,07/17/1996,10/22/1996,JN1RS06S0CU,ELECTRICAL SYSTEM,"VEHICLE PARKED, GOT IN AND STARTED VEHICLE, DROVE ABOUT 2 MILES, SAW SMOKE, STOPPED AND TURNED VEHICLE OFF, CALLED FIRE DEPT., FIRE ENGULFED FRONT OF VEHICLE*AK",NISSAN,DATSUN
506900,"Nissan North America, Inc.",0,0,0,0,06/30/1996,07/30/1996,4N1HVC1S1CT,"FUEL SYSTEM, GASOLINE",TWO FUEL INJECTORS LEAKING GASOLINE  ONTO ENGINE. *SD,NISSAN,MAXIMA
808765,"Nissan North America, Inc.",0,1,0,0,01/31/1997,02/10/1997,,"FUEL SYSTEM, GASOLINE",DROVE ONE AND HALF MILE AND 2 TO 3MINUTES AFTER BEING PARKED THE ENGINE CAUGHT ON FIRE BECAUSE OF A LEAKING FUEL PUMP.  PLEASE DESCRIBE DETAILS.   *AK,NISSAN,MAXIMA
813514,"Nissan North America, Inc.",0,1,0,0,06/21/1997,06/25/1997,JNLHU01S3CT,"FUEL SYSTEM, GASOLINE","WHILE DRIVING VEHICLE, DRIVER NOTICED HEAVY BLACK SMOKE COMING FROM THE HOOD OF VEHICLE; DRIVER PULLED OFF FREEWAY & VEHICLE CAUGHT ON FIRE, FIRE DEPT.  ARRIVED & PUT FLAMES OUT,  HAD VEHICLE TOWED & MECHANIC SAID IT WAS THE FUEL INJECTION SYSTEM.   *AK",NISSAN,MAXIMA
833350,"Nissan North America, Inc.",0,0,0,0,,01/11/1999,,"FUEL SYSTEM, GASOLINE",THE FUEL INJECTORS HAVE BEEN LEAKING FUEL TOWARDS THE EXHAUST WITH A POTENTIAL FOR FIRE. DEALER SAYS INJECTORS NEED TO BE REPLACED.  *AK,NISSAN,MAXIMA
516437,"Nissan North America, Inc.",0,0,0,0,,04/15/1997,JN1HB12S4CV,STRUCTURE,"VEHICLE RUSTED/CORRODED UNDERNEATH, NOT SAFE TO DRIVE.",NISSAN,SENTRA
515189,"General Motors, LLC",0,0,0,0,,02/28/1997,1G3AN69Y8CM,STRUCTURE,"BUMPER MOUNTINGS DETERIORATED, CAUSING BUMPER TO FALL OFF.",OLDSMOBILE,88
553587,"General Motors, LLC",0,0,0,0,01/27/2000,08/07/2000,1G3AY69N4CM,"SERVICE BRAKES, HYDRAULIC",THE MASTER CYLINDER HYDROBOOST UNIT EXPERIENCED LEAKING.  *MJS,OLDSMOBILE,88
10422912,"General Motors, LLC",0,0,0,0,08/04/2011,09/01/2011,1G3AN69Y8CX,"FUEL SYSTEM, GASOLINE","TL* THE CONTACT OWNS A 1982 OLDSMOBILE DELTA 88 EQUIPPED WITH A SPECTRA FUEL TANK.  WHILE REFUELING THE FUEL TANK, FUEL OVERFLOWED ONTO THE GROUND.  THE MANUFACTURER SUGGESTED THAT THE CONTACT HAVE THE FUEL TANK REPLACED BUT THE CONTACT DENIED.  THE DEALER WAS NOT CONTACTED AND THE VEHICLE WAS NOT REPAIRED.  THE FAILURE AND CURRENT MILEAGE WAS 117,000.    UPDATED 10/4/11 *CN  THE CONSUMER STATED ON AUGUST 6, 2011, HE PURCHASED A NEW SPECTRA GAS TANK. AFTER INSTALLING THE TANK, HE WENT TO THE GAS STATION. WHEN THE PUMP HANDLE WAS PULLED , IT WOULD SHUT OFF AND GAS WOULD SPLASH BACK ON THE CONSUMER. UPDATED 02/01/12",OLDSMOBILE,88
507375,"General Motors, LLC",0,0,0,0,04/10/1996,08/14/1996,,STRUCTURE,REAR BUMPER FELL OFF AND HAD TO BE WELDED BACK ON ALUMINUM  TO STEEL.  *AK,OLDSMOBILE,98
887209,"General Motors, LLC",0,0,0,0,,05/01/2001,1G3AX69N9CM,STRUCTURE,"ALUMINUM REINFORCEMENT THAT ACTUALLY HOLDS BUMPER TO  FRAME HAS CORRODED OFF, CAUSING BUMPER TO FALL OFF.*AK  *JB",OLDSMOBILE,98
514176,"General Motors, LLC",0,0,1,0,11/13/1996,01/27/1997,1G3AR69A6CM,SEAT BELTS,THE RIGHT FRONT SEAT BELT UNLATCHED UPON IMPACT.,OLDSMOBILE,CUTLASS
10004517,"General Motors, LLC",0,0,0,0,10/15/2002,01/23/2003,FULL FILL,TIRES,CONSUMER STATED THAT WHILE DRIVING AT 45MPH AND WITHOUT WARNING THE REAR PASSENGER SIDE TIRE BLEW OUT PLEASE PROVIDE THE SIZE AND DOT# DEALER NOTIFIED. TS,OLDSMOBILE,OLDSMOBILE
702774,"General Motors, LLC",1,1,0,0,01/23/1999,01/31/1999,1G3AZ57Y2CE,"FUEL SYSTEM, GASOLINE","1-23-99: ACCIDENT WHEN OLDSMOBILE TORONADO WAS HIT BY ANOTHER VEHICLE. DURING IMPACT, TORONADO WAS HIT IN THE DRIVER'S SIDE DOOR AND DRIVER'S SIDE REAR WHEEL WELL. THIS CAUSED THE VEHICLE TO TURN 180 DEGREES, AND WENT INTO THE CURB BACKWARDS, STRIKING THE TRAFFIC SIGNAL LIGHT POLE. THE LIGHT FIXTURE WAS FORCED INTO THE CENTER TRUNK AREA, CAUSING THE FUEL TANK TO RUPTURE. THE GAS TANK THEN EXPLODED AND THE FUEL LINE NEAR THE DRIVER'S SIDE REAR WHEEL ALSO BROKE, AND CAUSED FUEL TO BURN THE DRIVER'S SIDE REAR, PASSENGER'S SIDE REAR AND TRUNK OF THE VEHICLE TO BURN EXTENSIVELY. THE INSURANCE ADJUSTER STATED THEY HAD NEVER SEEN A FUEL TANK EXPLODE LIKE THIS, AND QUESTIONS IF THERE WAS A GAS TANK OR FUEL SYSTEM RECALL, OR A MANUFACTURER'S DESIGN DEFECT. THERE WAS NO RUST ON THE VEHICLE (100% COLORADO CAR) AND THE BODY WAS IN EXCELLENT CONDITION. THE VEHICLE WAS, OBVIOUSLY, A COMPLETE AND TOTAL LOSS.",OLDSMOBILE,TORONADO
963601,"PEUGEOT, INC.",0,0,0,0,04/01/1995,04/12/1995,VF38A41F4CS,POWER TRAIN,"FAN AXLE HUB SHEARED OFF WITH FAN FALLING OFF INTO OTHER ENGINE COMPONENTS, CAUSING VEHICLE TO LOCK UP.  TT",PEUGEOT,505
966261,"Chrysler (FCA US, LLC)",0,0,0,0,,06/05/1995,JP3BE2828CU,ENGINE AND ENGINE COOLING,"THE CLUTCH,SHANK AND THE COOLING SYSTEM WENT OUT.  TT",PLYMOUTH,CHAMP
976893,"Chrysler (FCA US, LLC)",0,0,0,0,12/23/1990,12/21/1995,1P3BP49B9CF,SEAT BELTS,THE DRIVERS SEATBELT BUCKLE IS BROKEN AND IT DOES NOT LATCH. PLEASE DESCRIBE.  TT,PLYMOUTH,RELIANT
10225704,"Chrysler (FCA US, LLC)",0,0,0,0,04/25/2008,04/25/2008,,EXTERIOR LIGHTING,SEVERE LOSS OF TURN SIGNAL FLUID.  *TR,PLYMOUTH,RELIANT
827145,"General Motors, LLC",0,0,0,0,,08/24/1998,NOT AVAILAB,ENGINE AND ENGINE COOLING,"CONSUMER EXPERIENCING CONTINUOUS PROBLEMS WITH THE VEHICLE OVERHEATING WHEN DRIVING NO MORE THEN SIX MILES. CONSUMER HAS CONTACTED THE DEALER. DEALER HAS REPLACED PARTS, BUT PROBLEM STILL OCCURS. PLEASE PROVIDE ANY FURTHER DETAILS.   *AK",PONTIAC,BONNEVILLE
527185,"General Motors, LLC",0,0,0,0,04/01/1992,12/30/1997,1G2A5872OCL,POWER TRAIN,TRANSMISSION FAILED.,PONTIAC,FIREBIRD
534345,"General Motors, LLC",0,1,0,0,03/17/1998,04/23/1998,,ENGINE AND ENGINE COOLING,ENGINE FIRE.,PONTIAC,FIREBIRD
10213624,"General Motors, LLC",1,0,2,0,03/12/1986,01/03/2008,,SEAT BELTS,"TL*THE CONTACT OWNS A 1982 PONTIAC FIRE BIRD.  WHILE DRIVING 30 MPH, THE CONTACT STATED THAT THERE WAS A HEAD ON CRASH WITH ANOTHER VEHICLE AND HER SEAT BELTS WERE INOPERABLE.  AS OF JANUARY 3, 2008, THE DEALER HAD NOT INSPECTED THE VEHICLE.  THE FRONT SEAT PASSENGER SUSTAINED A SLIP DISK IN THE LOWER BACK AND NECK INJURIES.  THE DRIVER SUSTAINED A BROKEN NOSE, AN INTERNAL CRANIAL BRAIN INJURY; THE MEDIAL NERVES IN HER RIGHT ARM WERE DAMAGED.  THE VEHICLE WAS DESTROYED.  THERE IS A RECALL FOR THE SEAT BELTS: FRONT: ANCHORAGE (NHTSA CAMPAIGN ID NUMBER 82V089000).  A POLICE REPORT WAS FILED.  THE VIN, ENGINE SIZE, MILEAGES, AND NUMBER OF CYLINDERS WERE UNAVAILABLE.",PONTIAC,FIREBIRD
537662,"General Motors, LLC",0,1,0,0,,07/01/1998,1G2AW877XCL,"FUEL SYSTEM, GASOLINE","VEHICLE FIRE BEGAN AFTER PUMP DID NOT SHUT OFF, CAUSING OVERFLOW OF FUEL TO SPILL ONTO HOT EXHAUST.",PONTIAC,TRANS AM
566737,"General Motors, LLC",0,0,0,0,,07/24/2002,1G2AW87HXCL,PARKING BRAKE,"CONSUMER STATES THAT THE VEHICLE IS EXPERIENCING PROBLEMS WITH THE HANDBRAKE, CONSUMER FOUND A RECALL FOR 1982 FIREBIRDS 91V055 AND IS WONDERING WHY THIS VEHICLE ISN'T UNDER RECALL, CONSUMER WAS PREVIOUSLY INFORMED THAT THE PROBLEM WAS WITH THE REAR BRAKE CALIPER ADJUSTING MECHANISMS.   *SLC",PONTIAC,TRANS AM
531046,"SAAB CARS USA, INC.",0,0,0,0,02/18/1998,02/19/1998,YS3AK35EXN2,AIR BAGS,"VEHICLE STRUCK MEDIAN STIP AT 5MPH, AIR BAG DEPLOYED BUT NEVER FULLY INFLATED (NEVER TOUCHING DRIVER BODY.)  AT THE SAME TIME THICK BLACK SMOKE POURED OUT OF AIR BAG, BURNING DRIVER'S THUMB.  SEAT BELT NEVER TIGHTENED AS AIR BAG DEPLOYED.",SAAB,900
10163193,SPORTSCOACH OF AMER.,0,0,0,0,07/07/2006,07/23/2006,1B9BX1621VP,TIRES,"BRIDGESTONE 8R19.5 TIRE.  HAVE HAD TWO  BLOWOUTS ON VERY GOOD TIRES ON MY MOTORHOME.  FIRST BLOWOUT WAS APRIL 06 AND THE MOST RECENT WAS JULY 06.  EACH TIME THE VEHICLE WAS OPERATING AT NORMAL SPEED WITH PROPER TIRE INFLATION.  UNKNOWN AS TO WHY THESE TIRES HAVE FAILED.  HAVE REPLACED FIRST BLOWOUT WITH A USED NON BRIDGESTONE TIRE AND REPLACED 2ND BLOWOUT WITH A NEW NON BRIDGESTONE TIRE AS A SPARE.  CONCERN IS ON THE REMAINING TIRES ON MY VEHICLE.  THIS IS AN EXPENSIVE FIX TO REPLACE THE OTHER FOUR TIRES THAT APPEAR TO BE PERFECTLY IN VERY GOOD CONDITION.  HELP, PLEASE!!!  MOTORHOME SUSTAINED SOME DAMAGE TO UNDER CARRIAGE TO TO BOTH BLOWOUTS WITH THE LAST BLOWOUT WAS MORE SEVERE.  MOTORHOME IS PARK PENDING FINDINGS OF THESE TIRES.  *NM",SPORTSCOACH,CROSS COUNTRY
