Manufacturer,NHTSACampaignNumber,parkIt,parkOutSide,overTheAirUpdate,NHTSAActionNumber,ReportReceivedDate,Component,Summary,Consequence,Remedy,Notes,ModelYear,Make,Model
"Fleetwood RV, Inc.","13V189000",0,0,0,,"10/05/2013","EQUIPMENT","Fleetwood RV, Inc. is recalling certain model year 2013 Jamboree Sport Diesel, Providence, Tioga DSL and Tioga Ranger DSL; 2014 Excursion, Expedition, Jamboree Sport, Montara Commercial, Searcher Commercial, Southwind, Storm, Terra, and Tioga Ranger; and 2013-2014 Bounder, Bounder Classic, and Discovery recreational vehicles.  The vehicles are equipped with Weatherpro and 9100 series power awnings.  Due to a design change in the power awning motor assembly, the motor assembly screws may unknowingly shear.","If the motor assembly screws shear, it is possible that the awning can unfurl unexpectedly, either while the vehicle is at rest or while in transit, increasing the risk of personal injury or a vehicle crash.","Fleetwood RV will notify owners and Dometic staff will replace the affected motors with motors of a different design.  The recall began during June 2013.  Owners may contact Fleetwood RV Owner Relations at 1-800-509-3418 or Dometic at 1-888-447-0003 for more information.  Owners are being instructed not to drive their vehicle until repairs can be performed.","Owners may also contact the National Highway Traffic Safety Administration's Vehicle Safety Hotline at 1-888-327-4236 (TTY: 1-800-424-9153), or go to www.safercar.gov.","2014","FLEETWOOD","EXPEDITION"
"Fleetwood RV, Inc.","13V580000",0,0,0,,"20/11/2013","SEAT BELTS:FRONT:BUCKLE ASSEMBLY","Fleetwood RV, Inc. (Fleetwood) is recalling certain model year 2014 model American Eagle, American Heritage, American Revolution, American Tradition, Bounder, Bounder Classic, Discovery, Excursion, Expedition, Providence, South Wind, Storm, Terra, Terra SE, Jamboree Searcher, Jamboree Sport, Tioga Montara, and Tioga Ranger recreational vehicles equipped with IMMI-brand L9 seat belt assemblies. When the button is pressed to release the seat belt, the latch plate can become partially engaged with the buckle, making the seat belt difficult to unlatch.  Thus, these vehicles fail to conform to the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 209, ""Seat Belt Assemblies.""","If the latch plate remains partially engaged after the button is pressed, egress from the vehicle could be hindered which would increase the risk of injury in the event of an emergency.","Fleetwood will notify owners and dealers will inspect and replace the seat belt buckle, as necessary, free of charge.  The recall began on January 17, 2014.   Owners may contact Fleetwood at 1-800-322-8216.  Fleetwood's recall number 131112FRV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FLEETWOOD","EXPEDITION"
"Fleetwood RV, Inc.","13V217000",0,0,0,,"22/05/2013","EQUIPMENT","Fleetwood RV is recalling certain model year 2014 American Revolution, Bounder, Discovery, Expedition, and Southwind motorhomes.  Fasteners that attach the solar panel may become loose during normal use.","A loose solar panel may separate from the vehicle during travel.  This may cause personal injury and/or a road hazard to other vehicles, increasing the risk of a crash.","Fleetwood will notify owners, and dealers will install new locking nuts to secure the solar panel, free of charge.  The recall began on June 13, 2013.  Owners may contact Fleetwood RV at 1-800-322-8216.  Fleetwood's recall number is 130517FRV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FLEETWOOD","EXPEDITION"
"Fleetwood RV, Inc.","13V189000",0,0,0,,"10/05/2013","EQUIPMENT","Fleetwood RV, Inc. is recalling certain model year 2013 Jamboree Sport Diesel, Providence, Tioga DSL and Tioga Ranger DSL; 2014 Excursion, Expedition, Jamboree Sport, Montara Commercial, Searcher Commercial, Southwind, Storm, Terra, and Tioga Ranger; and 2013-2014 Bounder, Bounder Classic, and Discovery recreational vehicles.  The vehicles are equipped with Weatherpro and 9100 series power awnings.  Due to a design change in the power awning motor assembly, the motor assembly screws may unknowingly shear.","If the motor assembly screws shear, it is possible that the awning can unfurl unexpectedly, either while the vehicle is at rest or while in transit, increasing the risk of personal injury or a vehicle crash.","Fleetwood RV will notify owners and Dometic staff will replace the affected motors with motors of a different design.  The recall began during June 2013.  Owners may contact Fleetwood RV Owner Relations at 1-800-509-3418 or Dometic at 1-888-447-0003 for more information.  Owners are being instructed not to drive their vehicle until repairs can be performed.","Owners may also contact the National Highway Traffic Safety Administration's Vehicle Safety Hotline at 1-888-327-4236 (TTY: 1-800-424-9153), or go to www.safercar.gov.","2014","FLEETWOOD","SOUTHWIND"
"Fleetwood RV, Inc.","13V580000",0,0,0,,"20/11/2013","SEAT BELTS:FRONT:BUCKLE ASSEMBLY","Fleetwood RV, Inc. (Fleetwood) is recalling certain model year 2014 model American Eagle, American Heritage, American Revolution, American Tradition, Bounder, Bounder Classic, Discovery, Excursion, Expedition, Providence, South Wind, Storm, Terra, Terra SE, Jamboree Searcher, Jamboree Sport, Tioga Montara, and Tioga Ranger recreational vehicles equipped with IMMI-brand L9 seat belt assemblies. When the button is pressed to release the seat belt, the latch plate can become partially engaged with the buckle, making the seat belt difficult to unlatch.  Thus, these vehicles fail to conform to the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 209, ""Seat Belt Assemblies.""","If the latch plate remains partially engaged after the button is pressed, egress from the vehicle could be hindered which would increase the risk of injury in the event of an emergency.","Fleetwood will notify owners and dealers will inspect and replace the seat belt buckle, as necessary, free of charge.  The recall began on January 17, 2014.   Owners may contact Fleetwood at 1-800-322-8216.  Fleetwood's recall number 131112FRV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FLEETWOOD","SOUTHWIND"
"Fleetwood RV, Inc.","13V217000",0,0,0,,"22/05/2013","EQUIPMENT","Fleetwood RV is recalling certain model year 2014 American Revolution, Bounder, Discovery, Expedition, and Southwind motorhomes.  Fasteners that attach the solar panel may become loose during normal use.","A loose solar panel may separate from the vehicle during travel.  This may cause personal injury and/or a road hazard to other vehicles, increasing the risk of a crash.","Fleetwood will notify owners, and dealers will install new locking nuts to secure the solar panel, free of charge.  The recall began on June 13, 2013.  Owners may contact Fleetwood RV at 1-800-322-8216.  Fleetwood's recall number is 130517FRV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FLEETWOOD","SOUTHWIND"
"Fleetwood RV, Inc.","13V189000",0,0,0,,"10/05/2013","EQUIPMENT","Fleetwood RV, Inc. is recalling certain model year 2013 Jamboree Sport Diesel, Providence, Tioga DSL and Tioga Ranger DSL; 2014 Excursion, Expedition, Jamboree Sport, Montara Commercial, Searcher Commercial, Southwind, Storm, Terra, and Tioga Ranger; and 2013-2014 Bounder, Bounder Classic, and Discovery recreational vehicles.  The vehicles are equipped with Weatherpro and 9100 series power awnings.  Due to a design change in the power awning motor assembly, the motor assembly screws may unknowingly shear.","If the motor assembly screws shear, it is possible that the awning can unfurl unexpectedly, either while the vehicle is at rest or while in transit, increasing the risk of personal injury or a vehicle crash.","Fleetwood RV will notify owners and Dometic staff will replace the affected motors with motors of a different design.  The recall began during June 2013.  Owners may contact Fleetwood RV Owner Relations at 1-800-509-3418 or Dometic at 1-888-447-0003 for more information.  Owners are being instructed not to drive their vehicle until repairs can be performed.","Owners may also contact the National Highway Traffic Safety Administration's Vehicle Safety Hotline at 1-888-327-4236 (TTY: 1-800-424-9153), or go to www.safercar.gov.","2014","FLEETWOOD","STORM"
"Fleetwood RV, Inc.","13V580000",0,0,0,,"20/11/2013","SEAT BELTS:FRONT:BUCKLE ASSEMBLY","Fleetwood RV, Inc. (Fleetwood) is recalling certain model year 2014 model American Eagle, American Heritage, American Revolution, American Tradition, Bounder, Bounder Classic, Discovery, Excursion, Expedition, Providence, South Wind, Storm, Terra, Terra SE, Jamboree Searcher, Jamboree Sport, Tioga Montara, and Tioga Ranger recreational vehicles equipped with IMMI-brand L9 seat belt assemblies. When the button is pressed to release the seat belt, the latch plate can become partially engaged with the buckle, making the seat belt difficult to unlatch.  Thus, these vehicles fail to conform to the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 209, ""Seat Belt Assemblies.""","If the latch plate remains partially engaged after the button is pressed, egress from the vehicle could be hindered which would increase the risk of injury in the event of an emergency.","Fleetwood will notify owners and dealers will inspect and replace the seat belt buckle, as necessary, free of charge.  The recall began on January 17, 2014.   Owners may contact Fleetwood at 1-800-322-8216.  Fleetwood's recall number 131112FRV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FLEETWOOD","STORM"
"Fleetwood RV, Inc.","13V189000",0,0,0,,"10/05/2013","EQUIPMENT","Fleetwood RV, Inc. is recalling certain model year 2013 Jamboree Sport Diesel, Providence, Tioga DSL and Tioga Ranger DSL; 2014 Excursion, Expedition, Jamboree Sport, Montara Commercial, Searcher Commercial, Southwind, Storm, Terra, and Tioga Ranger; and 2013-2014 Bounder, Bounder Classic, and Discovery recreational vehicles.  The vehicles are equipped with Weatherpro and 9100 series power awnings.  Due to a design change in the power awning motor assembly, the motor assembly screws may unknowingly shear.","If the motor assembly screws shear, it is possible that the awning can unfurl unexpectedly, either while the vehicle is at rest or while in transit, increasing the risk of personal injury or a vehicle crash.","Fleetwood RV will notify owners and Dometic staff will replace the affected motors with motors of a different design.  The recall began during June 2013.  Owners may contact Fleetwood RV Owner Relations at 1-800-509-3418 or Dometic at 1-888-447-0003 for more information.  Owners are being instructed not to drive their vehicle until repairs can be performed.","Owners may also contact the National Highway Traffic Safety Administration's Vehicle Safety Hotline at 1-888-327-4236 (TTY: 1-800-424-9153), or go to www.safercar.gov.","2014","FLEETWOOD","TERRA"
"Fleetwood RV, Inc.","13V580000",0,0,0,,"20/11/2013","SEAT BELTS:FRONT:BUCKLE ASSEMBLY","Fleetwood RV, Inc. (Fleetwood) is recalling certain model year 2014 model American Eagle, American Heritage, American Revolution, American Tradition, Bounder, Bounder Classic, Discovery, Excursion, Expedition, Providence, South Wind, Storm, Terra, Terra SE, Jamboree Searcher, Jamboree Sport, Tioga Montara, and Tioga Ranger recreational vehicles equipped with IMMI-brand L9 seat belt assemblies. When the button is pressed to release the seat belt, the latch plate can become partially engaged with the buckle, making the seat belt difficult to unlatch.  Thus, these vehicles fail to conform to the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 209, ""Seat Belt Assemblies.""","If the latch plate remains partially engaged after the button is pressed, egress from the vehicle could be hindered which would increase the risk of injury in the event of an emergency.","Fleetwood will notify owners and dealers will inspect and replace the seat belt buckle, as necessary, free of charge.  The recall began on January 17, 2014.   Owners may contact Fleetwood at 1-800-322-8216.  Fleetwood's recall number 131112FRV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FLEETWOOD","TERRA"
"Mobility Specialists, Inc.","19V271000",0,0,0,,"03/04/2019","EQUIPMENT ADAPTIVE/MOBILITY","Mobility Specialists, Inc. (Mobility Specialists) is recalling certain 2014-2017 Ford E-150 and Transit vans modified to be equipped with Ricon S-Series and K-Series wheel chair lifts.  The wheelchair lift positioning input cam may fail while the lift is in use, allowing the platform to travel higher than the vehicle's floor height.","If the wheelchair lift platform stops above the vehicle floor, the wheelchair user can tip inwards toward the vehicle when exiting the lift, increasing their risk of injury.","Mobility Specialists, working with Ricon, has notified the owners.  Ricon will provide instructions and materials for replacing defective parts. Owners may contact Ricon customer service at 1-800-322-2884.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-150"
"Mobility Works (WMK Inc.)","15V729000",0,0,0,,"04/11/2015","EQUIPMENT ADAPTIVE/MOBILITY","MobilityWorks (WMK Inc.) is recalling certain model year 2006-2014 Ford E-150, E-250, and E-350 vans modified by MobilityWorks to be equipped with certain model S2005, S2010, S5005, S5010, S5505, and S5510 wheelchair lifts manufactured by Ricon Corporation.  The affected lifts are equipped with folding link arms that may have pivot holes that are too big, allowing the bearings to move out of position.","If the bearings move out of position, the stowed platform may have excessive movement resulting in failure of the platform mounting.  This failure could cause the wheel chair lift platform to fall out of the vehicle when the doors are opened, increasing the risk of injury for the lift operator.","MobilityWorks will notify owners, and Ricon dealers will inspect the link arms for damage or for displaced bearings.  The platform will be inspected for cracks.  Any damaged parts will be replaced, free of charge.  The recall began on December 15, 2015.  Owners may contact MobilityWorks customer service at 1-800-769-8267, or Ricon Customer Service at 1-800-322-2884.  Note: These vehicles and wheelchair lifts were subject to a similar recall in 2014.  All vehicles that received that recall remedy are still affected by this recall as well.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-150"
"Landi Renzo USA","14V097000",0,0,0,,"04/03/2014","FUEL SYSTEM, OTHER:STORAGE","Landi Renzo USA is recalling certain model year 2011-2014 Ford E-150, E-250, and E-350 vehicles modified January 2, 2011, through February 24, 2014 to operate on compressed natural gas (CNG).  In the affected vehicles, the left and right rear brackets that support the rear CNG cylinder may fail, allowing the cylinder to dislodge from the vehicle.","If the cylinder dislodges, a CNG leak may result, increasing the risk of a fire.","Landi Renzo USA will notify owners, and dealers will inspect and replace the side arm brackets, as necessary, free of charge.  The recall began on March 27, 2014.  Owners may contact Landi Renzo USA at 1-855-526-3400.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-150"
"National Van Builiders, Inc.","14V584000",0,0,0,,"23/09/2014","EQUIPMENT ADAPTIVE/MOBILITY","National Van Builders, Inc. (National Van) is recalling certain 2007-2014 Ford E-150 and E-250 vehicles manufactured February 26, 2007, to August 19, 2014, and equipped with certain model S2005, S2010, S5005, S5010, S5505, and S5510 wheelchair lifts manufactured by Ricon Corporation.  The platform side plate of the affected wheelchair lifts may crack.","If the platform side plates crack, the lift platform can separate from the lift and come to rest against the vehicle's lift door.  When the doors are opened, the platform may fall out, increasing the risk of injury to the lift operator.","National Van will notify owners to take buses to a Ricon dealer or service center who will install supplemental platform support bumpers.  Any platform that has already started cracking will be replaced, free of charge.  The recall began on October 3, 2014.  Owners may contact National Van customer service at 1-800-527-7477.  National Van's number for this recall is Ricon2014.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-150"
"Mobility Works (WMK Inc.)","14V232000",0,0,0,,"02/05/2014","EQUIPMENT ADAPTIVE/MOBILITY","WMK Inc., doing business as Mobility Works, Inc. (Mobility), is recalling certain model year 2013-2014 Mobility-modified Ford E-150, and E-250 transit buses manufactured December 1, 2013, through January 4, 2014, and equipped with certain Ricon S series and K series wheelchair lifts, with an optional armored pendant cable.  The armored cable may be positioned such that it does not clear the wheelchair lift.","If the cable does not clear the wheel chair lift it may contact the power lug and if it does not have a nonconductive cover, or it has an improperly installed non-conductive cover, then a short circuit may occur that could result in a fire.","Mobility will notify owners, and Ricon will send the owner a supplemental cover kit and instructions free of charge. The recall began on June 4, 2014.  Owners may contact Mobility customer service at 1-800-769-8267, or Ricon Customer Service at 1-800-322-2884 or by e-mail at recall.admin@wabtec.com.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-150"
"Cummings Mobility Conversion & Supply","14V706000",0,0,0,"EQ14013","05/11/2014","EQUIPMENT ADAPTIVE/MOBILITY","Cummings Mobility Conversion & Supply (Cummings) is recalling certain model year 2006-2014 Ford E-150, E-250, E-350, Chevrolet Express, 2006-2008 Dodge Sprinter, and 2009-2014 Mercedes-Benz Sprinter, and 2013 Ford Transit Connect vehicles manufactured January 1, 2006, to October 8, 2014, equipped with certain model S2005, S2010, S5005, S5010, S5505, and S5510 wheelchair lifts manufactured by Ricon Corporation after January 1, 2006.  The platform side plate of the affected wheelchair lifts may crack.","If the platform side plates crack, the lift platform can separate from the lift and come to rest against the vehicle's lift door.  When the doors are opened, the platform may fall out, increasing the risk of injury to the lift operator.","Cummings will notify owners to take buses to a Ricon dealer or service center who will install supplemental platform support bumpers.  Any platform that has already started cracking will be replaced, free of charge.  The recall began January 13, 2015.  Owners may contact Cumming's customer service at 1-800-639-5438 or Ricon customer service at 1-800-322-2884.  Cumming's number for this recall is 14E-041.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-150"
"New England Wheels","19V125000",0,0,0,,"26/02/2019","EQUIPMENT ADAPTIVE/MOBILITY","New England Wheels (New England) is recalling certain 2008, 2013 and 2014 Ford E-250 vehicles modified to be equipped with Ricon Wheelchair lifts.  The wheelchair lift positioning input cam may fail while the lift is in use, allowing the platform to travel higher than the vehicle's floor height.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 403, ""Platform Lift Systems.""","If the wheelchair lift platform stops above the vehicle floor, the wheelchair user can tip inwards towards the vehicle when exiting the lift, increasing their risk of injury.","New England has notified owners, and Ricon dealers will replace the lift positioning input cam, free of charge.  The recall began on March 18,  2019.  Owners may contact Ricon customer service at 1-800-322-2884 or New England customer service at 1-978-663-9724.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-250"
"Mobility Transportation Services","19V313000",0,0,0,,"18/04/2019","SEATS","Mobility Transportation Services (MobilityTrans) is recalling certain 2014-2018 Ford Transit and Ram Promaster vehicles and 2014-2015 Ford Econoline vehicles modified to be equipped with Freedman GO-ES Foldaway Seats, part numbers 43705, 45467, 48923, and 75719.  When the back seat cushion is rotated from the stowed position to the upright position, the seat cushion may not remain locked into place when under load, such as in a crash or a sudden stop.","In the event of a crash, if the seat back moves, the seat occupant has an increased risk of injury.","MobilityTrans will notify owners and Freedman Seating dealers will inspect and repair the foldaway seat, free of charge.  The recall began May 19, 2019.  Owners may contact Mobility Transportation Services customer service at 1-734-453-6452.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-250"
"New England Wheels","16V350000",0,0,0,,"24/05/2016","EQUIPMENT ADAPTIVE/MOBILITY","New England Wheels (New England) is recalling certain model year 2006-2014 Ford E-250, E-350, and 2015 Ford Transit vans equipped with certain model S2005, S2010, S5005, S5010, S5505, and S5510 wheelchair lifts by Ricon.  The platform side plate of the affected wheelchair lifts may crack.  Additionally, the lifts are equipped with folding link arms that may have pivot holes that are too big, allowing the bearings to move out of position.","If the platform side plates crack or the platform mounting fails from out-of-position bearings, the lift platform can separate from the lift and come to rest against the vehicle's lift door.  When the vehicle's doors are opened, the platform may fall onto the lift operator, increasing their risk of injury.","New England will notify owners, and Ricon dealers will inspect the link arms for damage or for displaced bearings.  The platform will be inspected for cracks.  Any damaged parts will be replaced, free of charge. The recall began on June 29, 2016.  Owners may contact New England customer service at 1-800-886-9247.  New England's number for this recall is 16E-020.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-250"
"Mobility Specialists, Inc.","15V763000",0,0,0,,"17/11/2015","EQUIPMENT ADAPTIVE/MOBILITY","Mobility Specialists, Inc. (Mobility Specialists) is recalling certain model year 2006-2014 Ford E-250, and E-350 vehicles modified to be equipped with certain model S2005, S2010, S5005, S5010, S5505, and S5510 wheelchair lifts manufactured by Ricon Corporation.  The platform side plate of the affected wheelchair lifts may crack.  Additionally, the affected lifts are equipped with folding link arms that may have pivot holes that are too big, allowing the bearings to move out of position.","If the platform side plates crack, the lift platform can separate from the lift and come to rest against the vehicle's lift door.  When the doors are opened, the platform may fall out, increasing the risk of injury to the lift operator.  Additionally, if the bearings move out of position, the stowed platform may have excessive movement resulting in failure of the platform mounting.  This failure could cause the wheel chair lift platform to fall out of the vehicle when the doors are opened, increasing the risk of injury for the lift operator.","Mobility Specialists will notify owners to take their vehicles to a Ricon dealer or service center who will install supplemental platform support bumpers.  Any platform that has already started cracking will be replaced, free of charge.  The recall began on November 13, 2015.  Owners may contact Mobility Specialists customer service at 1-877-777-5438, or Ricon customer service at 1-800-322-2884.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-250"
"Landi Renzo USA","14V097000",0,0,0,,"04/03/2014","FUEL SYSTEM, OTHER:STORAGE","Landi Renzo USA is recalling certain model year 2011-2014 Ford E-150, E-250, and E-350 vehicles modified January 2, 2011, through February 24, 2014 to operate on compressed natural gas (CNG).  In the affected vehicles, the left and right rear brackets that support the rear CNG cylinder may fail, allowing the cylinder to dislodge from the vehicle.","If the cylinder dislodges, a CNG leak may result, increasing the risk of a fire.","Landi Renzo USA will notify owners, and dealers will inspect and replace the side arm brackets, as necessary, free of charge.  The recall began on March 27, 2014.  Owners may contact Landi Renzo USA at 1-855-526-3400.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-250"
"Mobility Works (WMK Inc.)","15V729000",0,0,0,,"04/11/2015","EQUIPMENT ADAPTIVE/MOBILITY","MobilityWorks (WMK Inc.) is recalling certain model year 2006-2014 Ford E-150, E-250, and E-350 vans modified by MobilityWorks to be equipped with certain model S2005, S2010, S5005, S5010, S5505, and S5510 wheelchair lifts manufactured by Ricon Corporation.  The affected lifts are equipped with folding link arms that may have pivot holes that are too big, allowing the bearings to move out of position.","If the bearings move out of position, the stowed platform may have excessive movement resulting in failure of the platform mounting.  This failure could cause the wheel chair lift platform to fall out of the vehicle when the doors are opened, increasing the risk of injury for the lift operator.","MobilityWorks will notify owners, and Ricon dealers will inspect the link arms for damage or for displaced bearings.  The platform will be inspected for cracks.  Any damaged parts will be replaced, free of charge.  The recall began on December 15, 2015.  Owners may contact MobilityWorks customer service at 1-800-769-8267, or Ricon Customer Service at 1-800-322-2884.  Note: These vehicles and wheelchair lifts were subject to a similar recall in 2014.  All vehicles that received that recall remedy are still affected by this recall as well.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-250"
"New England Wheels","15V779000",0,0,0,"RQ15002","20/11/2015","EQUIPMENT ADAPTIVE/MOBILITY","New England Wheels is recalling certain model year 2006-2014 Ford E-250, and E-350 cargo vans modified to be equipped with certain model S2005, S2010, S5005, S5010, S5505, and S5510 wheelchair lifts built by the Ricon Corporation.  The affected lifts are equipped with folding link arms that may have pivot holes that are too big, allowing the bearings to move out of position.","If the bearings move out of position, the stowed platform may have excessive movement resulting in failure of the platform mounting.  This failure could cause the wheel chair lift platform to fall out of the vehicle when the doors are opened, increasing the risk of injury for the lift operator.","New England Wheels will notify owners, and Ricon dealers will inspect the link arms for damage or for displaced bearings.  The platform will be inspected for cracks.  Any damaged parts will be replaced, free of charge.  The recall began on January 5, 2016.  Owners may contact New England Wheels customer service at 1-800-866-9247, or Ricon Customer Service at 1-800-322-2884. New England Wheels' number for this recall is 15E-068.  Note: These vans and wheelchair lifts were subject to a similar recall in 2014.  All vehicles that received that recall remedy are still affected by this recall as well.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-250"
"National Van Builiders, Inc.","14V584000",0,0,0,,"23/09/2014","EQUIPMENT ADAPTIVE/MOBILITY","National Van Builders, Inc. (National Van) is recalling certain 2007-2014 Ford E-150 and E-250 vehicles manufactured February 26, 2007, to August 19, 2014, and equipped with certain model S2005, S2010, S5005, S5010, S5505, and S5510 wheelchair lifts manufactured by Ricon Corporation.  The platform side plate of the affected wheelchair lifts may crack.","If the platform side plates crack, the lift platform can separate from the lift and come to rest against the vehicle's lift door.  When the doors are opened, the platform may fall out, increasing the risk of injury to the lift operator.","National Van will notify owners to take buses to a Ricon dealer or service center who will install supplemental platform support bumpers.  Any platform that has already started cracking will be replaced, free of charge.  The recall began on October 3, 2014.  Owners may contact National Van customer service at 1-800-527-7477.  National Van's number for this recall is Ricon2014.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-250"
"New England Wheels","14V617000",0,0,0,,"03/10/2014","EQUIPMENT ADAPTIVE/MOBILITY","New England Wheels (New England) is recalling certain model year 2006-2014 E-250, and E-350 vehicles modified by New England to be equipped with certain model S2005, S2010, S5005, S5010, S5505, and S5510 wheelchair lifts manufactured by Ricon Corporation.  The platform side plate of the affected wheelchair lifts may crack.","If the platform side plates crack, the lift platform can separate from the lift and come to rest against the vehicle's lift door.  When the doors are opened, the platform may fall out, increasing the risk of injury to the lift operator.","New England will notify owners to take vehicles to a Ricon dealer or service center who will install supplemental platform support bumpers.  Any platform that has already started cracking will be replaced, free of charge.  The recall began on November 17, 2014.  Owners may contact New England customer service at 1-800-886-9247 or Ricon customer service at 1-800-322-2884.  New England's number for this recall is 14E-041.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-250"
"Mobility Works (WMK Inc.)","14V232000",0,0,0,,"02/05/2014","EQUIPMENT ADAPTIVE/MOBILITY","WMK Inc., doing business as Mobility Works, Inc. (Mobility), is recalling certain model year 2013-2014 Mobility-modified Ford E-150, and E-250 transit buses manufactured December 1, 2013, through January 4, 2014, and equipped with certain Ricon S series and K series wheelchair lifts, with an optional armored pendant cable.  The armored cable may be positioned such that it does not clear the wheelchair lift.","If the cable does not clear the wheel chair lift it may contact the power lug and if it does not have a nonconductive cover, or it has an improperly installed non-conductive cover, then a short circuit may occur that could result in a fire.","Mobility will notify owners, and Ricon will send the owner a supplemental cover kit and instructions free of charge. The recall began on June 4, 2014.  Owners may contact Mobility customer service at 1-800-769-8267, or Ricon Customer Service at 1-800-322-2884 or by e-mail at recall.admin@wabtec.com.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-250"
"Cummings Mobility Conversion & Supply","14V706000",0,0,0,"EQ14013","05/11/2014","EQUIPMENT ADAPTIVE/MOBILITY","Cummings Mobility Conversion & Supply (Cummings) is recalling certain model year 2006-2014 Ford E-150, E-250, E-350, Chevrolet Express, 2006-2008 Dodge Sprinter, and 2009-2014 Mercedes-Benz Sprinter, and 2013 Ford Transit Connect vehicles manufactured January 1, 2006, to October 8, 2014, equipped with certain model S2005, S2010, S5005, S5010, S5505, and S5510 wheelchair lifts manufactured by Ricon Corporation after January 1, 2006.  The platform side plate of the affected wheelchair lifts may crack.","If the platform side plates crack, the lift platform can separate from the lift and come to rest against the vehicle's lift door.  When the doors are opened, the platform may fall out, increasing the risk of injury to the lift operator.","Cummings will notify owners to take buses to a Ricon dealer or service center who will install supplemental platform support bumpers.  Any platform that has already started cracking will be replaced, free of charge.  The recall began January 13, 2015.  Owners may contact Cumming's customer service at 1-800-639-5438 or Ricon customer service at 1-800-322-2884.  Cumming's number for this recall is 14E-041.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2014","FORD","E-250"
