Manufacturer,NHTSACampaignNumber,parkIt,parkOutSide,overTheAirUpdate,NHTSAActionNumber,ReportReceivedDate,Component,Summary,Consequence,Remedy,Notes,ModelYear,Make,Model
"BMW of North America, LLC","20V017000",0,0,0,"EA15001","15/01/2020","AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE","BMW of North America, LLC (BMW) is recalling certain 2008-2013 128i and 135i Convertibles, 128i, 135i, and M Coupes, 2007-2010 X3 30si and X3 xDrive30i, 2013-2015 X1 sDrive28i, X1 xDrive28i and X1 xDrive35i, 2007-2013 328i, 328i xDrive, 335i, 335is, 335i xDrive and M3 Coupes, 2006-2011 328i, 328xi, 328i xDrive, 325i, 325xi, 330i, 330xi, 335i, 335xi, 335i
xDrive and M3, 2009-2011 335D, 2006-2012 325xi, 328i, 328xi and 328i xDrive, 2010-2011 X6 ActiveHybrid, 2007-2013 328i, 335i, 335is, M3 Coupes, X5 30si, X5 xDrive30i, X5 xDrive35i, X5 48i, X5 xDrive48i, X5 xDrive50i and X5 M, 2009-2013 X5 xDrive35d and 2008-2014 X6 xDrive35i, X6 xDrive50i and X6M vehicles equipped with non-desiccated driver frontal air bag inflators containing phase stabilized ammonium nitrate (PSAN) that were used as interim remedy parts for previous Takata recalls.  These inflators may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, high temperatures, and high temperature cycling.","An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.","BMW will notify owners, and dealers will replace the driver air bag.  On X5 and X6 vehicles, only the inflator will be replaced.  All repairs will be performed free of charge.  The recall began March 11, 2020.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","135I"
"BMW of North America, LLC","16V071000",0,0,0,"EA15001","05/02/2016","AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE","BMW of North America, LLC (BMW) is recalling certain model year 2008-2013 128i and 135i coupes and convertibles and 1 Series M coupes, 2006-2011 325i, 325xi, 328i, 328xi, 328i xDrive, 330i, 330xi, 335i, 335xi, 335i xDrive Sedans, 2009-2011 335d sedans, 2006-2012 325xiT, 328i and 328xi sports wagons, 2007-2013 328i, 328xi, 328i xDrive, 335i, 335xi, 335i xDrive, 335is and M3 Coupes and Convertibles, 2013-2015 X1 sDrive28i, X1 xDrive28i and X1 xDrive35i SAVs, 2007-2010 X3 xDrive30i SAVs, 2007-2013 X5 xDrive30i, X5 xDrive35i, X5 xDrive48i, X5 xDrive50i and X5 M SAVs, 2009-2013 BMW X5 xDrive35d SAVs, 2008-2014 X6 xDrive35i, X6 xDrive50i, and X6 M SACs, 2010-2011 BMW X6 xDrive50i SACs and 2008-2011 M3 Sedan vehicles.  Upon deployment of the driver's frontal air bag, excessive internal pressure may cause the inflator to rupture.","In the event of a crash necessitating deployment of the driver's frontal air bag, the inflator could rupture with metal fragments striking the driver or other occupants resulting in serious injury or death.","BMW will notify owners, and dealers will replace the driver's frontal air bag module or inflator depending on the vehicle model, free of charge.  The recall began March 9, 2018.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","135I"
"BMW of North America, LLC","14V627000",0,0,0,,"07/10/2014","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:VACUUM:HOSES, LINES/PIPING, AND FITTINGS","BMW of North America LLC (BMW) is recalling certain model year 2014 BMW 328i xDrive Sports Wagon, 2012-2014 BMW 320i Sedan, 328i Sedan, 320i xDrive Sedan, 328i xDrive Sedan, 2012-2013 BMW 528i Sedan, 528i xDrive Sedan, 2013-2014 BMW X1 sDrive28i, X1 xDrive28i Sports Activity Vehicle, 2013-2014 BMW X3 xDrive28i Sports Activity Vehicle, 2012-2014 BMW Z4 sDrive28i Roadster, and 2014 BMW 428i Coupe, and 428i xDrive Coupe.  Due to insufficient lubrication, the vacuum pump that supplies brake power assistance may fail.  Note: This recall is an expansion of recall 13V-454.","A failure of the brake vacuum pump results in a reduction in braking power that could increase the risk of a crash.","BMW will notify owners, and dealers will install a locking ring in the camshaft to retain the camshaft seal disk in the proper location, free of charge.  The recall began on December 2, 2014.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","320I"
"BMW of North America, LLC","15V520000",0,0,0,,"17/08/2015","EXTERIOR LIGHTING","BMW North America, LLC (BMW) is recalling certain model year 2012-2015 320i, 320xi, 328i, 328xi, 335i, 335xi, and ActiveHybrid3 vehicles manufactured October 20, 2011, to June 22, 2015, 2014-2015 328xi Sports Wagon vehicles manufactured March 21, 2013, to March 17, 2015, 2014-2015 328d, 328xd vehicles manufactured June 28, 2013, to April 21, 2015, and 2014-2015 328xd Sports Wagon vehicles manufactured July 5, 2013, to April 21, 2015.  The affected vehicles may have been programmed with new software that inadvertently makes the front side marker lights inoperative in conjunction with the parking lights or the headlights.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","If the side marker lights do not illuminate, the vehicle may be less visible at night, increasing the risk of a crash.","BMW will notify owners, and dealers will upload revised software to correct the issue, free of charge.  The recall began on October 7, 2015.  Owners may contact BMW customer service at 1-800-525-7417 or by email at CustomerRelations@bmwusa.com.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","320I"
"BMW of North America, LLC","13V454000",0,0,0,"PE13030","26/09/2013","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:VACUUM","BMW of North America LLC (BMW) is recalling certain model year 2012-2014 320i, 328i, 320i xDrive, and 328i xDrive sedans; model year 2014 328i xDrive Sports Wagons; model year 2012-2013 528i and 528i xDrive sedans, model year 2013-2014 X1 sDrive28i and X1 xDrive28i vehicles and model year 2012-2014 Z4 sDrive28i roadsters.  Due to insufficient lubrication, the vacuum pump that supplies brake power assistance may fail.","A failure of the brake vacuum pump results in a reduction in braking power that could increase the risk of a crash.","BMW will notify owners, and dealers will modify the vehicles to prevent insufficient vacuum pump lubrication, free of charge.  The safety recall began on January 31, 2014.  Owners may contact BMW customer relations at 1-800-525-7417 or email BMW at CustomerRelations@bmwusa.com.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","320I"
"BMW of North America, LLC","15V520000",0,0,0,,"17/08/2015","EXTERIOR LIGHTING","BMW North America, LLC (BMW) is recalling certain model year 2012-2015 320i, 320xi, 328i, 328xi, 335i, 335xi, and ActiveHybrid3 vehicles manufactured October 20, 2011, to June 22, 2015, 2014-2015 328xi Sports Wagon vehicles manufactured March 21, 2013, to March 17, 2015, 2014-2015 328d, 328xd vehicles manufactured June 28, 2013, to April 21, 2015, and 2014-2015 328xd Sports Wagon vehicles manufactured July 5, 2013, to April 21, 2015.  The affected vehicles may have been programmed with new software that inadvertently makes the front side marker lights inoperative in conjunction with the parking lights or the headlights.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","If the side marker lights do not illuminate, the vehicle may be less visible at night, increasing the risk of a crash.","BMW will notify owners, and dealers will upload revised software to correct the issue, free of charge.  The recall began on October 7, 2015.  Owners may contact BMW customer service at 1-800-525-7417 or by email at CustomerRelations@bmwusa.com.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","320XI"
"BMW of North America, LLC","20V017000",0,0,0,"EA15001","15/01/2020","AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE","BMW of North America, LLC (BMW) is recalling certain 2008-2013 128i and 135i Convertibles, 128i, 135i, and M Coupes, 2007-2010 X3 30si and X3 xDrive30i, 2013-2015 X1 sDrive28i, X1 xDrive28i and X1 xDrive35i, 2007-2013 328i, 328i xDrive, 335i, 335is, 335i xDrive and M3 Coupes, 2006-2011 328i, 328xi, 328i xDrive, 325i, 325xi, 330i, 330xi, 335i, 335xi, 335i
xDrive and M3, 2009-2011 335D, 2006-2012 325xi, 328i, 328xi and 328i xDrive, 2010-2011 X6 ActiveHybrid, 2007-2013 328i, 335i, 335is, M3 Coupes, X5 30si, X5 xDrive30i, X5 xDrive35i, X5 48i, X5 xDrive48i, X5 xDrive50i and X5 M, 2009-2013 X5 xDrive35d and 2008-2014 X6 xDrive35i, X6 xDrive50i and X6M vehicles equipped with non-desiccated driver frontal air bag inflators containing phase stabilized ammonium nitrate (PSAN) that were used as interim remedy parts for previous Takata recalls.  These inflators may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, high temperatures, and high temperature cycling.","An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.","BMW will notify owners, and dealers will replace the driver air bag.  On X5 and X6 vehicles, only the inflator will be replaced.  All repairs will be performed free of charge.  The recall began March 11, 2020.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","328I"
"BMW of North America, LLC","14V627000",0,0,0,,"07/10/2014","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:VACUUM:HOSES, LINES/PIPING, AND FITTINGS","BMW of North America LLC (BMW) is recalling certain model year 2014 BMW 328i xDrive Sports Wagon, 2012-2014 BMW 320i Sedan, 328i Sedan, 320i xDrive Sedan, 328i xDrive Sedan, 2012-2013 BMW 528i Sedan, 528i xDrive Sedan, 2013-2014 BMW X1 sDrive28i, X1 xDrive28i Sports Activity Vehicle, 2013-2014 BMW X3 xDrive28i Sports Activity Vehicle, 2012-2014 BMW Z4 sDrive28i Roadster, and 2014 BMW 428i Coupe, and 428i xDrive Coupe.  Due to insufficient lubrication, the vacuum pump that supplies brake power assistance may fail.  Note: This recall is an expansion of recall 13V-454.","A failure of the brake vacuum pump results in a reduction in braking power that could increase the risk of a crash.","BMW will notify owners, and dealers will install a locking ring in the camshaft to retain the camshaft seal disk in the proper location, free of charge.  The recall began on December 2, 2014.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","328I"
"BMW of North America, LLC","15V520000",0,0,0,,"17/08/2015","EXTERIOR LIGHTING","BMW North America, LLC (BMW) is recalling certain model year 2012-2015 320i, 320xi, 328i, 328xi, 335i, 335xi, and ActiveHybrid3 vehicles manufactured October 20, 2011, to June 22, 2015, 2014-2015 328xi Sports Wagon vehicles manufactured March 21, 2013, to March 17, 2015, 2014-2015 328d, 328xd vehicles manufactured June 28, 2013, to April 21, 2015, and 2014-2015 328xd Sports Wagon vehicles manufactured July 5, 2013, to April 21, 2015.  The affected vehicles may have been programmed with new software that inadvertently makes the front side marker lights inoperative in conjunction with the parking lights or the headlights.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","If the side marker lights do not illuminate, the vehicle may be less visible at night, increasing the risk of a crash.","BMW will notify owners, and dealers will upload revised software to correct the issue, free of charge.  The recall began on October 7, 2015.  Owners may contact BMW customer service at 1-800-525-7417 or by email at CustomerRelations@bmwusa.com.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","328I"
"BMW of North America, LLC","13V454000",0,0,0,"PE13030","26/09/2013","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:VACUUM","BMW of North America LLC (BMW) is recalling certain model year 2012-2014 320i, 328i, 320i xDrive, and 328i xDrive sedans; model year 2014 328i xDrive Sports Wagons; model year 2012-2013 528i and 528i xDrive sedans, model year 2013-2014 X1 sDrive28i and X1 xDrive28i vehicles and model year 2012-2014 Z4 sDrive28i roadsters.  Due to insufficient lubrication, the vacuum pump that supplies brake power assistance may fail.","A failure of the brake vacuum pump results in a reduction in braking power that could increase the risk of a crash.","BMW will notify owners, and dealers will modify the vehicles to prevent insufficient vacuum pump lubrication, free of charge.  The safety recall began on January 31, 2014.  Owners may contact BMW customer relations at 1-800-525-7417 or email BMW at CustomerRelations@bmwusa.com.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","328I"
"BMW of North America, LLC","24V608000",0,0,0,,"13/08/2024","ENGINE AND ENGINE COOLING:COOLING SYSTEM:PUMP","BMW of North America, LLC. (BMW) is recalling certain 2012-2015 X1 sDrive28i, X1 xDrive28i, 2012-2016 Z4 sDrive28i, 528i, 528i xDrive, 328i, 328xi, 2016-2018 X5 xdrive 40e, 2014-2016 228i, 228xi, 428i, 428i xDrive, 328xi Gran Turismo, 2013-2017 X3 sDrive28i, X3 xDrive28i, 2015-2018 X4 xDrive28i, 2015-2016 428xi vehicles.  An improperly sealed electrical connector on the water pump may be exposed to water and short circuit.","An electrical short increases the risk of a fire.","Dealers will inspect and replace the water pump and plug connector as necessary, and install a protective shield, free of charge.  Owner notification letters were mailed on March 28, 2025.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.","2013","BMW","328I"
"BMW of North America, LLC","20V017000",0,0,0,"EA15001","15/01/2020","AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE","BMW of North America, LLC (BMW) is recalling certain 2008-2013 128i and 135i Convertibles, 128i, 135i, and M Coupes, 2007-2010 X3 30si and X3 xDrive30i, 2013-2015 X1 sDrive28i, X1 xDrive28i and X1 xDrive35i, 2007-2013 328i, 328i xDrive, 335i, 335is, 335i xDrive and M3 Coupes, 2006-2011 328i, 328xi, 328i xDrive, 325i, 325xi, 330i, 330xi, 335i, 335xi, 335i
xDrive and M3, 2009-2011 335D, 2006-2012 325xi, 328i, 328xi and 328i xDrive, 2010-2011 X6 ActiveHybrid, 2007-2013 328i, 335i, 335is, M3 Coupes, X5 30si, X5 xDrive30i, X5 xDrive35i, X5 48i, X5 xDrive48i, X5 xDrive50i and X5 M, 2009-2013 X5 xDrive35d and 2008-2014 X6 xDrive35i, X6 xDrive50i and X6M vehicles equipped with non-desiccated driver frontal air bag inflators containing phase stabilized ammonium nitrate (PSAN) that were used as interim remedy parts for previous Takata recalls.  These inflators may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, high temperatures, and high temperature cycling.","An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.","BMW will notify owners, and dealers will replace the driver air bag.  On X5 and X6 vehicles, only the inflator will be replaced.  All repairs will be performed free of charge.  The recall began March 11, 2020.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","335I"
"BMW of North America, LLC","15V520000",0,0,0,,"17/08/2015","EXTERIOR LIGHTING","BMW North America, LLC (BMW) is recalling certain model year 2012-2015 320i, 320xi, 328i, 328xi, 335i, 335xi, and ActiveHybrid3 vehicles manufactured October 20, 2011, to June 22, 2015, 2014-2015 328xi Sports Wagon vehicles manufactured March 21, 2013, to March 17, 2015, 2014-2015 328d, 328xd vehicles manufactured June 28, 2013, to April 21, 2015, and 2014-2015 328xd Sports Wagon vehicles manufactured July 5, 2013, to April 21, 2015.  The affected vehicles may have been programmed with new software that inadvertently makes the front side marker lights inoperative in conjunction with the parking lights or the headlights.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","If the side marker lights do not illuminate, the vehicle may be less visible at night, increasing the risk of a crash.","BMW will notify owners, and dealers will upload revised software to correct the issue, free of charge.  The recall began on October 7, 2015.  Owners may contact BMW customer service at 1-800-525-7417 or by email at CustomerRelations@bmwusa.com.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","335I"
"BMW of North America, LLC","20V017000",0,0,0,"EA15001","15/01/2020","AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE","BMW of North America, LLC (BMW) is recalling certain 2008-2013 128i and 135i Convertibles, 128i, 135i, and M Coupes, 2007-2010 X3 30si and X3 xDrive30i, 2013-2015 X1 sDrive28i, X1 xDrive28i and X1 xDrive35i, 2007-2013 328i, 328i xDrive, 335i, 335is, 335i xDrive and M3 Coupes, 2006-2011 328i, 328xi, 328i xDrive, 325i, 325xi, 330i, 330xi, 335i, 335xi, 335i
xDrive and M3, 2009-2011 335D, 2006-2012 325xi, 328i, 328xi and 328i xDrive, 2010-2011 X6 ActiveHybrid, 2007-2013 328i, 335i, 335is, M3 Coupes, X5 30si, X5 xDrive30i, X5 xDrive35i, X5 48i, X5 xDrive48i, X5 xDrive50i and X5 M, 2009-2013 X5 xDrive35d and 2008-2014 X6 xDrive35i, X6 xDrive50i and X6M vehicles equipped with non-desiccated driver frontal air bag inflators containing phase stabilized ammonium nitrate (PSAN) that were used as interim remedy parts for previous Takata recalls.  These inflators may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, high temperatures, and high temperature cycling.","An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.","BMW will notify owners, and dealers will replace the driver air bag.  On X5 and X6 vehicles, only the inflator will be replaced.  All repairs will be performed free of charge.  The recall began March 11, 2020.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","335IS"
"BMW of North America, LLC","15V520000",0,0,0,,"17/08/2015","EXTERIOR LIGHTING","BMW North America, LLC (BMW) is recalling certain model year 2012-2015 320i, 320xi, 328i, 328xi, 335i, 335xi, and ActiveHybrid3 vehicles manufactured October 20, 2011, to June 22, 2015, 2014-2015 328xi Sports Wagon vehicles manufactured March 21, 2013, to March 17, 2015, 2014-2015 328d, 328xd vehicles manufactured June 28, 2013, to April 21, 2015, and 2014-2015 328xd Sports Wagon vehicles manufactured July 5, 2013, to April 21, 2015.  The affected vehicles may have been programmed with new software that inadvertently makes the front side marker lights inoperative in conjunction with the parking lights or the headlights.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","If the side marker lights do not illuminate, the vehicle may be less visible at night, increasing the risk of a crash.","BMW will notify owners, and dealers will upload revised software to correct the issue, free of charge.  The recall began on October 7, 2015.  Owners may contact BMW customer service at 1-800-525-7417 or by email at CustomerRelations@bmwusa.com.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","335XI"
"BMW of North America, LLC","15V188000",0,0,0,,"31/03/2015","EXTERIOR LIGHTING","BMW of North America, LLC (BMW) is recalling certain model year 2013 528i, 528i xDrive, 535i, 535i xDrive, 550i, 550i xDrive, and ActiveHybrid 5 vehicles.  The rear reflex reflectors may not reflect enough light.  As such, the vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","The vehicle may be less visible to other vehicles, increasing the risk of a crash.","BMW will notify owners, and dealers will replace the rear reflex reflectors, free of charge.  The recall began July 28, 2017.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","528I"
"BMW of North America, LLC","14V627000",0,0,0,,"07/10/2014","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:VACUUM:HOSES, LINES/PIPING, AND FITTINGS","BMW of North America LLC (BMW) is recalling certain model year 2014 BMW 328i xDrive Sports Wagon, 2012-2014 BMW 320i Sedan, 328i Sedan, 320i xDrive Sedan, 328i xDrive Sedan, 2012-2013 BMW 528i Sedan, 528i xDrive Sedan, 2013-2014 BMW X1 sDrive28i, X1 xDrive28i Sports Activity Vehicle, 2013-2014 BMW X3 xDrive28i Sports Activity Vehicle, 2012-2014 BMW Z4 sDrive28i Roadster, and 2014 BMW 428i Coupe, and 428i xDrive Coupe.  Due to insufficient lubrication, the vacuum pump that supplies brake power assistance may fail.  Note: This recall is an expansion of recall 13V-454.","A failure of the brake vacuum pump results in a reduction in braking power that could increase the risk of a crash.","BMW will notify owners, and dealers will install a locking ring in the camshaft to retain the camshaft seal disk in the proper location, free of charge.  The recall began on December 2, 2014.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","528I"
"BMW of North America, LLC","13V454000",0,0,0,"PE13030","26/09/2013","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:VACUUM","BMW of North America LLC (BMW) is recalling certain model year 2012-2014 320i, 328i, 320i xDrive, and 328i xDrive sedans; model year 2014 328i xDrive Sports Wagons; model year 2012-2013 528i and 528i xDrive sedans, model year 2013-2014 X1 sDrive28i and X1 xDrive28i vehicles and model year 2012-2014 Z4 sDrive28i roadsters.  Due to insufficient lubrication, the vacuum pump that supplies brake power assistance may fail.","A failure of the brake vacuum pump results in a reduction in braking power that could increase the risk of a crash.","BMW will notify owners, and dealers will modify the vehicles to prevent insufficient vacuum pump lubrication, free of charge.  The safety recall began on January 31, 2014.  Owners may contact BMW customer relations at 1-800-525-7417 or email BMW at CustomerRelations@bmwusa.com.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","528I"
"BMW of North America, LLC","24V608000",0,0,0,,"13/08/2024","ENGINE AND ENGINE COOLING:COOLING SYSTEM:PUMP","BMW of North America, LLC. (BMW) is recalling certain 2012-2015 X1 sDrive28i, X1 xDrive28i, 2012-2016 Z4 sDrive28i, 528i, 528i xDrive, 328i, 328xi, 2016-2018 X5 xdrive 40e, 2014-2016 228i, 228xi, 428i, 428i xDrive, 328xi Gran Turismo, 2013-2017 X3 sDrive28i, X3 xDrive28i, 2015-2018 X4 xDrive28i, 2015-2016 428xi vehicles.  An improperly sealed electrical connector on the water pump may be exposed to water and short circuit.","An electrical short increases the risk of a fire.","Dealers will inspect and replace the water pump and plug connector as necessary, and install a protective shield, free of charge.  Owner notification letters were mailed on March 28, 2025.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.","2013","BMW","528I"
"BMW of North America, LLC","15V188000",0,0,0,,"31/03/2015","EXTERIOR LIGHTING","BMW of North America, LLC (BMW) is recalling certain model year 2013 528i, 528i xDrive, 535i, 535i xDrive, 550i, 550i xDrive, and ActiveHybrid 5 vehicles.  The rear reflex reflectors may not reflect enough light.  As such, the vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","The vehicle may be less visible to other vehicles, increasing the risk of a crash.","BMW will notify owners, and dealers will replace the rear reflex reflectors, free of charge.  The recall began July 28, 2017.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","528XI"
"BMW of North America, LLC","15V188000",0,0,0,,"31/03/2015","EXTERIOR LIGHTING","BMW of North America, LLC (BMW) is recalling certain model year 2013 528i, 528i xDrive, 535i, 535i xDrive, 550i, 550i xDrive, and ActiveHybrid 5 vehicles.  The rear reflex reflectors may not reflect enough light.  As such, the vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","The vehicle may be less visible to other vehicles, increasing the risk of a crash.","BMW will notify owners, and dealers will replace the rear reflex reflectors, free of charge.  The recall began July 28, 2017.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","535I"
"BMW of North America, LLC","15V188000",0,0,0,,"31/03/2015","EXTERIOR LIGHTING","BMW of North America, LLC (BMW) is recalling certain model year 2013 528i, 528i xDrive, 535i, 535i xDrive, 550i, 550i xDrive, and ActiveHybrid 5 vehicles.  The rear reflex reflectors may not reflect enough light.  As such, the vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","The vehicle may be less visible to other vehicles, increasing the risk of a crash.","BMW will notify owners, and dealers will replace the rear reflex reflectors, free of charge.  The recall began July 28, 2017.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","535XI"
"BMW of North America, LLC","15V188000",0,0,0,,"31/03/2015","EXTERIOR LIGHTING","BMW of North America, LLC (BMW) is recalling certain model year 2013 528i, 528i xDrive, 535i, 535i xDrive, 550i, 550i xDrive, and ActiveHybrid 5 vehicles.  The rear reflex reflectors may not reflect enough light.  As such, the vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","The vehicle may be less visible to other vehicles, increasing the risk of a crash.","BMW will notify owners, and dealers will replace the rear reflex reflectors, free of charge.  The recall began July 28, 2017.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","550I"
"BMW of North America, LLC","15V188000",0,0,0,,"31/03/2015","EXTERIOR LIGHTING","BMW of North America, LLC (BMW) is recalling certain model year 2013 528i, 528i xDrive, 535i, 535i xDrive, 550i, 550i xDrive, and ActiveHybrid 5 vehicles.  The rear reflex reflectors may not reflect enough light.  As such, the vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","The vehicle may be less visible to other vehicles, increasing the risk of a crash.","BMW will notify owners, and dealers will replace the rear reflex reflectors, free of charge.  The recall began July 28, 2017.  Owners may contact BMW customer service at 1-800-525-7417.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2013","BMW","550XI"
